time,sea_level,std_error,station,latitude,longitude,depth
1927-11-15T00:00:00Z,2678.1333,0.0,SanFran,37.8,122.5,NaN
1927-12-15T00:00:00Z,2680.5483,0.0,SanFran,37.8,122.5,NaN
1928-01-15T00:00:00Z,2613.1936,0.0,SanFran,37.8,122.5,NaN
1928-02-15T00:00:00Z,2645.3447,0.0,SanFran,37.8,122.5,NaN
1928-03-15T00:00:00Z,2605.2258,0.0,SanFran,37.8,122.5,NaN
1928-04-15T00:00:00Z,2583.1,0.0,SanFran,37.8,122.5,NaN
1928-05-15T00:00:00Z,2562.0967,0.0,SanFran,37.8,122.5,NaN
1928-06-15T00:00:00Z,2600.0667,0.0,SanFran,37.8,122.5,NaN
1928-07-15T00:00:00Z,2630.1614,0.0,SanFran,37.8,122.5,NaN
1928-08-15T00:00:00Z,2665.484,0.0,SanFran,37.8,122.5,NaN
1928-09-15T00:00:00Z,2632.4333,0.0,SanFran,37.8,122.5,NaN
1928-10-15T00:00:00Z,2619.7742,0.0,SanFran,37.8,122.5,NaN
1928-11-15T00:00:00Z,2593.4668,0.0,SanFran,37.8,122.5,NaN
1928-12-15T00:00:00Z,2631.9678,0.0,SanFran,37.8,122.5,NaN
1929-01-15T00:00:00Z,2646.0967,0.0,SanFran,37.8,122.5,NaN
1929-02-15T00:00:00Z,2577.25,0.0,SanFran,37.8,122.5,NaN
1929-03-15T00:00:00Z,2517.6128,0.0,SanFran,37.8,122.5,NaN
1929-04-15T00:00:00Z,2542.3,0.0,SanFran,37.8,122.5,NaN
1929-05-15T00:00:00Z,2547.0645,0.0,SanFran,37.8,122.5,NaN
1929-06-15T00:00:00Z,2605.4,0.0,SanFran,37.8,122.5,NaN
1929-07-15T00:00:00Z,2658.1614,0.0,SanFran,37.8,122.5,NaN
1929-08-15T00:00:00Z,2634.7742,0.0,SanFran,37.8,122.5,NaN
1929-09-15T00:00:00Z,2689.9333,0.0,SanFran,37.8,122.5,NaN
1929-10-15T00:00:00Z,2635.6128,0.0,SanFran,37.8,122.5,NaN
1929-11-15T00:00:00Z,2613.5667,0.0,SanFran,37.8,122.5,NaN
1929-12-15T00:00:00Z,2597.7097,0.0,SanFran,37.8,122.5,NaN
1930-01-15T00:00:00Z,2681.0,0.0,SanFran,37.8,122.5,NaN
1930-02-15T00:00:00Z,2653.8928,0.0,SanFran,37.8,122.5,NaN
1930-03-15T00:00:00Z,2668.742,0.0,SanFran,37.8,122.5,NaN
1930-04-15T00:00:00Z,2600.5667,0.0,SanFran,37.8,122.5,NaN
1930-05-15T00:00:00Z,2583.6453,0.0,SanFran,37.8,122.5,NaN
1930-06-15T00:00:00Z,2618.2334,0.0,SanFran,37.8,122.5,NaN
1930-07-15T00:00:00Z,2649.7742,0.0,SanFran,37.8,122.5,NaN
1930-08-15T00:00:00Z,2672.5806,0.0,SanFran,37.8,122.5,NaN
1930-09-15T00:00:00Z,2712.7,0.0,SanFran,37.8,122.5,NaN
1930-10-15T00:00:00Z,2697.2258,0.0,SanFran,37.8,122.5,NaN
1930-11-15T00:00:00Z,2690.2334,0.0,SanFran,37.8,122.5,NaN
1930-12-15T00:00:00Z,2669.3225,0.0,SanFran,37.8,122.5,NaN
1931-01-15T00:00:00Z,2664.0,0.0,SanFran,37.8,122.5,NaN
1931-02-15T00:00:00Z,2691.9644,0.0,SanFran,37.8,122.5,NaN
1931-03-15T00:00:00Z,2556.1936,0.0,SanFran,37.8,122.5,NaN
1931-04-15T00:00:00Z,2576.2,0.0,SanFran,37.8,122.5,NaN
1931-05-15T00:00:00Z,2616.7742,0.0,SanFran,37.8,122.5,NaN
1931-06-15T00:00:00Z,2620.3333,0.0,SanFran,37.8,122.5,NaN
1931-07-15T00:00:00Z,2660.0322,0.0,SanFran,37.8,122.5,NaN
1931-08-15T00:00:00Z,2654.3547,0.0,SanFran,37.8,122.5,NaN
1931-09-15T00:00:00Z,2652.0,0.0,SanFran,37.8,122.5,NaN
1931-10-15T00:00:00Z,2620.2258,0.0,SanFran,37.8,122.5,NaN
1931-11-15T00:00:00Z,2598.3,0.0,SanFran,37.8,122.5,NaN
1931-12-15T00:00:00Z,2635.2258,0.0,SanFran,37.8,122.5,NaN
1932-01-15T00:00:00Z,2610.6775,0.0,SanFran,37.8,122.5,NaN
1932-02-15T00:00:00Z,2667.8276,0.0,SanFran,37.8,122.5,NaN
1932-03-15T00:00:00Z,2565.3872,0.0,SanFran,37.8,122.5,NaN
1932-04-15T00:00:00Z,2601.2334,0.0,SanFran,37.8,122.5,NaN
1932-05-15T00:00:00Z,2641.8386,0.0,SanFran,37.8,122.5,NaN
1932-06-15T00:00:00Z,2632.4333,0.0,SanFran,37.8,122.5,NaN
1932-07-15T00:00:00Z,2671.6775,0.0,SanFran,37.8,122.5,NaN
1932-08-15T00:00:00Z,2708.7742,0.0,SanFran,37.8,122.5,NaN
1932-09-15T00:00:00Z,2753.3,0.0,SanFran,37.8,122.5,NaN
1932-10-15T00:00:00Z,2665.9678,0.0,SanFran,37.8,122.5,NaN
1932-11-15T00:00:00Z,2609.7666,0.0,SanFran,37.8,122.5,NaN
1932-12-15T00:00:00Z,2609.8386,0.0,SanFran,37.8,122.5,NaN
1933-01-15T00:00:00Z,2611.1614,0.0,SanFran,37.8,122.5,NaN
1933-02-15T00:00:00Z,2522.0713,0.0,SanFran,37.8,122.5,NaN
1933-03-15T00:00:00Z,2572.9033,0.0,SanFran,37.8,122.5,NaN
1933-04-15T00:00:00Z,2570.8,0.0,SanFran,37.8,122.5,NaN
1933-05-15T00:00:00Z,2520.516,0.0,SanFran,37.8,122.5,NaN
1933-06-15T00:00:00Z,2594.9668,0.0,SanFran,37.8,122.5,NaN
1933-07-15T00:00:00Z,2657.9033,0.0,SanFran,37.8,122.5,NaN
1933-08-15T00:00:00Z,2651.3547,0.0,SanFran,37.8,122.5,NaN
1933-09-15T00:00:00Z,2648.1,0.0,SanFran,37.8,122.5,NaN
1933-10-15T00:00:00Z,2604.6128,0.0,SanFran,37.8,122.5,NaN
1933-11-15T00:00:00Z,2580.2334,0.0,SanFran,37.8,122.5,NaN
1933-12-15T00:00:00Z,2625.3547,0.0,SanFran,37.8,122.5,NaN
1934-01-15T00:00:00Z,2607.258,0.0,SanFran,37.8,122.5,NaN
1934-02-15T00:00:00Z,2652.9644,0.0,SanFran,37.8,122.5,NaN
1934-03-15T00:00:00Z,2614.258,0.0,SanFran,37.8,122.5,NaN
1934-04-15T00:00:00Z,2576.0,0.0,SanFran,37.8,122.5,NaN
1934-05-15T00:00:00Z,2608.3547,0.0,SanFran,37.8,122.5,NaN
1934-06-15T00:00:00Z,2623.7,0.0,SanFran,37.8,122.5,NaN
1934-07-15T00:00:00Z,2635.4194,0.0,SanFran,37.8,122.5,NaN
1934-08-15T00:00:00Z,2651.6128,0.0,SanFran,37.8,122.5,NaN
1934-09-15T00:00:00Z,2696.4668,0.0,SanFran,37.8,122.5,NaN
1934-10-15T00:00:00Z,2630.8064,0.0,SanFran,37.8,122.5,NaN
1934-11-15T00:00:00Z,2648.3667,0.0,SanFran,37.8,122.5,NaN
1934-12-15T00:00:00Z,2634.1614,0.0,SanFran,37.8,122.5,NaN
1935-01-15T00:00:00Z,2691.4517,0.0,SanFran,37.8,122.5,NaN
1935-02-15T00:00:00Z,2637.1787,0.0,SanFran,37.8,122.5,NaN
1935-03-15T00:00:00Z,2628.0,0.0,SanFran,37.8,122.5,NaN
1935-04-15T00:00:00Z,2645.0,0.0,SanFran,37.8,122.5,NaN
1935-05-15T00:00:00Z,2629.742,0.0,SanFran,37.8,122.5,NaN
1935-06-15T00:00:00Z,2647.0667,0.0,SanFran,37.8,122.5,NaN
1935-07-15T00:00:00Z,2665.742,0.0,SanFran,37.8,122.5,NaN
1935-08-15T00:00:00Z,2708.3547,0.0,SanFran,37.8,122.5,NaN
1935-09-15T00:00:00Z,2674.1333,0.0,SanFran,37.8,122.5,NaN
1935-10-15T00:00:00Z,2672.1936,0.0,SanFran,37.8,122.5,NaN
1935-11-15T00:00:00Z,2606.4668,0.0,SanFran,37.8,122.5,NaN
1935-12-15T00:00:00Z,2673.8386,0.0,SanFran,37.8,122.5,NaN
1936-01-15T00:00:00Z,2619.6453,0.0,SanFran,37.8,122.5,NaN
1936-02-15T00:00:00Z,2741.724,0.0,SanFran,37.8,122.5,NaN
1936-03-15T00:00:00Z,2627.871,0.0,SanFran,37.8,122.5,NaN
1936-04-15T00:00:00Z,2560.0,0.0,SanFran,37.8,122.5,NaN
1936-05-15T00:00:00Z,2621.516,0.0,SanFran,37.8,122.5,NaN
1936-06-15T00:00:00Z,2627.4668,0.0,SanFran,37.8,122.5,NaN
1936-07-15T00:00:00Z,2660.0,0.0,SanFran,37.8,122.5,NaN
1936-08-15T00:00:00Z,2699.0645,0.0,SanFran,37.8,122.5,NaN
1936-09-15T00:00:00Z,2717.3,0.0,SanFran,37.8,122.5,NaN
1936-10-15T00:00:00Z,2696.6128,0.0,SanFran,37.8,122.5,NaN
1936-11-15T00:00:00Z,2658.4,0.0,SanFran,37.8,122.5,NaN
1936-12-15T00:00:00Z,2661.8386,0.0,SanFran,37.8,122.5,NaN
1937-01-15T00:00:00Z,2608.7742,0.0,SanFran,37.8,122.5,NaN
1937-02-15T00:00:00Z,2689.75,0.0,SanFran,37.8,122.5,NaN
1937-03-15T00:00:00Z,2677.2903,0.0,SanFran,37.8,122.5,NaN
1937-04-15T00:00:00Z,2552.4333,0.0,SanFran,37.8,122.5,NaN
1937-05-15T00:00:00Z,2624.1936,0.0,SanFran,37.8,122.5,NaN
1937-06-15T00:00:00Z,2636.0,0.0,SanFran,37.8,122.5,NaN
1937-07-15T00:00:00Z,2698.4194,0.0,SanFran,37.8,122.5,NaN
1937-08-15T00:00:00Z,2682.1614,0.0,SanFran,37.8,122.5,NaN
1937-09-15T00:00:00Z,2683.9333,0.0,SanFran,37.8,122.5,NaN
1937-10-15T00:00:00Z,2669.6453,0.0,SanFran,37.8,122.5,NaN
1937-11-15T00:00:00Z,2663.9668,0.0,SanFran,37.8,122.5,NaN
1937-12-15T00:00:00Z,2746.516,0.0,SanFran,37.8,122.5,NaN
1938-01-15T00:00:00Z,2679.871,0.0,SanFran,37.8,122.5,NaN
1938-02-15T00:00:00Z,2784.4287,0.0,SanFran,37.8,122.5,NaN
1938-03-15T00:00:00Z,2712.6453,0.0,SanFran,37.8,122.5,NaN
1938-04-15T00:00:00Z,2605.4333,0.0,SanFran,37.8,122.5,NaN
1938-05-15T00:00:00Z,2629.1936,0.0,SanFran,37.8,122.5,NaN
1938-06-15T00:00:00Z,2686.5332,0.0,SanFran,37.8,122.5,NaN
1938-07-15T00:00:00Z,2692.484,0.0,SanFran,37.8,122.5,NaN
1938-08-15T00:00:00Z,2668.4194,0.0,SanFran,37.8,122.5,NaN
1938-09-15T00:00:00Z,2660.5332,0.0,SanFran,37.8,122.5,NaN
1938-10-15T00:00:00Z,2652.0967,0.0,SanFran,37.8,122.5,NaN
1938-11-15T00:00:00Z,2595.0,0.0,SanFran,37.8,122.5,NaN
1938-12-15T00:00:00Z,2644.0645,0.0,SanFran,37.8,122.5,NaN
1939-01-15T00:00:00Z,2614.4194,0.0,SanFran,37.8,122.5,NaN
1939-02-15T00:00:00Z,2503.5356,0.0,SanFran,37.8,122.5,NaN
1939-03-15T00:00:00Z,2515.5806,0.0,SanFran,37.8,122.5,NaN
1939-04-15T00:00:00Z,2536.1,0.0,SanFran,37.8,122.5,NaN
1939-05-15T00:00:00Z,2559.9355,0.0,SanFran,37.8,122.5,NaN
1939-06-15T00:00:00Z,2587.3,0.0,SanFran,37.8,122.5,NaN
1939-07-15T00:00:00Z,2618.742,0.0,SanFran,37.8,122.5,NaN
1939-08-15T00:00:00Z,2686.6775,0.0,SanFran,37.8,122.5,NaN
1939-09-15T00:00:00Z,2749.5332,0.0,SanFran,37.8,122.5,NaN
1939-10-15T00:00:00Z,2689.258,0.0,SanFran,37.8,122.5,NaN
1939-11-15T00:00:00Z,2725.2,0.0,SanFran,37.8,122.5,NaN
1939-12-15T00:00:00Z,2668.258,0.0,SanFran,37.8,122.5,NaN
1940-01-15T00:00:00Z,2755.7097,0.0,SanFran,37.8,122.5,NaN
1940-02-15T00:00:00Z,2752.1724,0.0,SanFran,37.8,122.5,NaN
1940-03-15T00:00:00Z,2710.8386,0.0,SanFran,37.8,122.5,NaN
1940-04-15T00:00:00Z,2625.9,0.0,SanFran,37.8,122.5,NaN
1940-05-15T00:00:00Z,2613.6453,0.0,SanFran,37.8,122.5,NaN
1940-06-15T00:00:00Z,2653.9668,0.0,SanFran,37.8,122.5,NaN
1940-07-15T00:00:00Z,2657.9355,0.0,SanFran,37.8,122.5,NaN
1940-08-15T00:00:00Z,2693.3225,0.0,SanFran,37.8,122.5,NaN
1940-09-15T00:00:00Z,2734.1667,0.0,SanFran,37.8,122.5,NaN
1940-10-15T00:00:00Z,2694.484,0.0,SanFran,37.8,122.5,NaN
1940-11-15T00:00:00Z,2682.0667,0.0,SanFran,37.8,122.5,NaN
1940-12-15T00:00:00Z,2859.484,0.0,SanFran,37.8,122.5,NaN
1941-01-15T00:00:00Z,2863.1936,0.0,SanFran,37.8,122.5,NaN
1941-02-15T00:00:00Z,2922.0,0.0,SanFran,37.8,122.5,NaN
1941-03-15T00:00:00Z,2880.258,0.0,SanFran,37.8,122.5,NaN
1941-04-15T00:00:00Z,2722.7666,0.0,SanFran,37.8,122.5,NaN
1941-05-15T00:00:00Z,2670.484,0.0,SanFran,37.8,122.5,NaN
1941-06-15T00:00:00Z,2629.1667,0.0,SanFran,37.8,122.5,NaN
1941-07-15T00:00:00Z,2720.9355,0.0,SanFran,37.8,122.5,NaN
1941-08-15T00:00:00Z,2690.9033,0.0,SanFran,37.8,122.5,NaN
1941-09-15T00:00:00Z,2752.3667,0.0,SanFran,37.8,122.5,NaN
1941-10-15T00:00:00Z,2738.0645,0.0,SanFran,37.8,122.5,NaN
1941-11-15T00:00:00Z,2751.8,0.0,SanFran,37.8,122.5,NaN
1941-12-15T00:00:00Z,2823.516,0.0,SanFran,37.8,122.5,NaN
1942-01-15T00:00:00Z,2768.2258,0.0,SanFran,37.8,122.5,NaN
1942-02-15T00:00:00Z,2802.7144,0.0,SanFran,37.8,122.5,NaN
1942-03-15T00:00:00Z,2634.258,0.0,SanFran,37.8,122.5,NaN
1942-04-15T00:00:00Z,2708.9668,0.0,SanFran,37.8,122.5,NaN
1942-05-15T00:00:00Z,2602.5806,0.0,SanFran,37.8,122.5,NaN
1942-06-15T00:00:00Z,2616.4668,0.0,SanFran,37.8,122.5,NaN
1942-07-15T00:00:00Z,2681.0967,0.0,SanFran,37.8,122.5,NaN
1942-08-15T00:00:00Z,2676.871,0.0,SanFran,37.8,122.5,NaN
1942-09-15T00:00:00Z,2703.2334,0.0,SanFran,37.8,122.5,NaN
1942-10-15T00:00:00Z,2669.9355,0.0,SanFran,37.8,122.5,NaN
1942-11-15T00:00:00Z,2641.6667,0.0,SanFran,37.8,122.5,NaN
1942-12-15T00:00:00Z,2615.5806,0.0,SanFran,37.8,122.5,NaN
1943-01-15T00:00:00Z,2711.1614,0.0,SanFran,37.8,122.5,NaN
1943-02-15T00:00:00Z,2681.9644,0.0,SanFran,37.8,122.5,NaN
1943-03-15T00:00:00Z,2677.6128,0.0,SanFran,37.8,122.5,NaN
1943-04-15T00:00:00Z,2610.8,0.0,SanFran,37.8,122.5,NaN
1943-05-15T00:00:00Z,2609.5483,0.0,SanFran,37.8,122.5,NaN
1943-06-15T00:00:00Z,2659.7,0.0,SanFran,37.8,122.5,NaN
1943-07-15T00:00:00Z,2680.2903,0.0,SanFran,37.8,122.5,NaN
1943-08-15T00:00:00Z,2671.2258,0.0,SanFran,37.8,122.5,NaN
1943-09-15T00:00:00Z,2719.5332,0.0,SanFran,37.8,122.5,NaN
1943-10-15T00:00:00Z,2700.5806,0.0,SanFran,37.8,122.5,NaN
1943-11-15T00:00:00Z,2670.2334,0.0,SanFran,37.8,122.5,NaN
1943-12-15T00:00:00Z,2693.6775,0.0,SanFran,37.8,122.5,NaN
1944-01-15T00:00:00Z,2644.3225,0.0,SanFran,37.8,122.5,NaN
1944-02-15T00:00:00Z,2670.8276,0.0,SanFran,37.8,122.5,NaN
1944-03-15T00:00:00Z,2629.5483,0.0,SanFran,37.8,122.5,NaN
1944-04-15T00:00:00Z,2565.0,0.0,SanFran,37.8,122.5,NaN
1944-05-15T00:00:00Z,2624.258,0.0,SanFran,37.8,122.5,NaN
1944-06-15T00:00:00Z,2643.4,0.0,SanFran,37.8,122.5,NaN
1944-07-15T00:00:00Z,2694.9355,0.0,SanFran,37.8,122.5,NaN
1944-08-15T00:00:00Z,2659.258,0.0,SanFran,37.8,122.5,NaN
1944-09-15T00:00:00Z,2710.2,0.0,SanFran,37.8,122.5,NaN
1944-10-15T00:00:00Z,2667.7742,0.0,SanFran,37.8,122.5,NaN
1944-11-15T00:00:00Z,2691.0667,0.0,SanFran,37.8,122.5,NaN
1944-12-15T00:00:00Z,2682.4517,0.0,SanFran,37.8,122.5,NaN
1945-01-15T00:00:00Z,2644.8386,0.0,SanFran,37.8,122.5,NaN
1945-02-15T00:00:00Z,2632.9644,0.0,SanFran,37.8,122.5,NaN
1945-03-15T00:00:00Z,2575.3547,0.0,SanFran,37.8,122.5,NaN
1945-04-15T00:00:00Z,2523.0667,0.0,SanFran,37.8,122.5,NaN
1945-05-15T00:00:00Z,2579.0967,0.0,SanFran,37.8,122.5,NaN
1945-06-15T00:00:00Z,2654.1667,0.0,SanFran,37.8,122.5,NaN
1945-07-15T00:00:00Z,2701.258,0.0,SanFran,37.8,122.5,NaN
1945-08-15T00:00:00Z,2682.7742,0.0,SanFran,37.8,122.5,NaN
1945-09-15T00:00:00Z,2728.8,0.0,SanFran,37.8,122.5,NaN
1945-10-15T00:00:00Z,2715.4194,0.0,SanFran,37.8,122.5,NaN
1945-11-15T00:00:00Z,2664.7,0.0,SanFran,37.8,122.5,NaN
1945-12-15T00:00:00Z,2743.0,0.0,SanFran,37.8,122.5,NaN
1946-01-15T00:00:00Z,2636.2258,0.0,SanFran,37.8,122.5,NaN
1946-02-15T00:00:00Z,2636.7856,0.0,SanFran,37.8,122.5,NaN
1946-03-15T00:00:00Z,2573.0967,0.0,SanFran,37.8,122.5,NaN
1946-04-15T00:00:00Z,2580.9668,0.0,SanFran,37.8,122.5,NaN
1946-05-15T00:00:00Z,2619.8064,0.0,SanFran,37.8,122.5,NaN
1946-06-15T00:00:00Z,NaN,0.0,SanFran,37.8,122.5,NaN
1946-07-15T00:00:00Z,2664.4194,0.0,SanFran,37.8,122.5,NaN
1946-08-15T00:00:00Z,2661.6128,0.0,SanFran,37.8,122.5,NaN
1946-09-15T00:00:00Z,2707.5332,0.0,SanFran,37.8,122.5,NaN
1946-10-15T00:00:00Z,2675.4517,0.0,SanFran,37.8,122.5,NaN
1946-11-15T00:00:00Z,2691.9333,0.0,SanFran,37.8,122.5,NaN
1946-12-15T00:00:00Z,2696.6453,0.0,SanFran,37.8,122.5,NaN
1947-01-15T00:00:00Z,2633.3225,0.0,SanFran,37.8,122.5,NaN
1947-02-15T00:00:00Z,2672.3928,0.0,SanFran,37.8,122.5,NaN
1947-03-15T00:00:00Z,2675.742,0.0,SanFran,37.8,122.5,NaN
1947-04-15T00:00:00Z,2558.4,0.0,SanFran,37.8,122.5,NaN
1947-05-15T00:00:00Z,2629.6775,0.0,SanFran,37.8,122.5,NaN
1947-06-15T00:00:00Z,2652.5667,0.0,SanFran,37.8,122.5,NaN
1947-07-15T00:00:00Z,2615.8386,0.0,SanFran,37.8,122.5,NaN
1947-08-15T00:00:00Z,2655.7097,0.0,SanFran,37.8,122.5,NaN
1947-09-15T00:00:00Z,2668.4,0.0,SanFran,37.8,122.5,NaN
1947-10-15T00:00:00Z,2669.0,0.0,SanFran,37.8,122.5,NaN
1947-11-15T00:00:00Z,2611.5667,0.0,SanFran,37.8,122.5,NaN
1947-12-15T00:00:00Z,2631.1614,0.0,SanFran,37.8,122.5,NaN
1948-01-15T00:00:00Z,2681.5483,0.0,SanFran,37.8,122.5,NaN
1948-02-15T00:00:00Z,2610.1724,0.0,SanFran,37.8,122.5,NaN
1948-03-15T00:00:00Z,2603.0645,0.0,SanFran,37.8,122.5,NaN
1948-04-15T00:00:00Z,2657.1333,0.0,SanFran,37.8,122.5,NaN
1948-05-15T00:00:00Z,2603.4517,0.0,SanFran,37.8,122.5,NaN
1948-06-15T00:00:00Z,2673.7,0.0,SanFran,37.8,122.5,NaN
1948-07-15T00:00:00Z,2693.6128,0.0,SanFran,37.8,122.5,NaN
1948-08-15T00:00:00Z,2685.3225,0.0,SanFran,37.8,122.5,NaN
1948-09-15T00:00:00Z,2697.0,0.0,SanFran,37.8,122.5,NaN
1948-10-15T00:00:00Z,2653.0,0.0,SanFran,37.8,122.5,NaN
1948-11-15T00:00:00Z,2632.3333,0.0,SanFran,37.8,122.5,NaN
1948-12-15T00:00:00Z,2657.258,0.0,SanFran,37.8,122.5,NaN
1949-01-15T00:00:00Z,2635.742,0.0,SanFran,37.8,122.5,NaN
1949-02-15T00:00:00Z,2683.0,0.0,SanFran,37.8,122.5,NaN
1949-03-15T00:00:00Z,2682.6775,0.0,SanFran,37.8,122.5,NaN
1949-04-15T00:00:00Z,2594.4668,0.0,SanFran,37.8,122.5,NaN
1949-05-15T00:00:00Z,2639.0,0.0,SanFran,37.8,122.5,NaN
1949-06-15T00:00:00Z,2702.7666,0.0,SanFran,37.8,122.5,NaN
1949-07-15T00:00:00Z,2671.9033,0.0,SanFran,37.8,122.5,NaN
1949-08-15T00:00:00Z,2674.3225,0.0,SanFran,37.8,122.5,NaN
1949-09-15T00:00:00Z,2726.2334,0.0,SanFran,37.8,122.5,NaN
1949-10-15T00:00:00Z,2649.258,0.0,SanFran,37.8,122.5,NaN
1949-11-15T00:00:00Z,2654.0332,0.0,SanFran,37.8,122.5,NaN
1949-12-15T00:00:00Z,2606.0645,0.0,SanFran,37.8,122.5,NaN
1950-01-15T00:00:00Z,2626.1936,0.0,SanFran,37.8,122.5,NaN
1950-02-15T00:00:00Z,2614.8928,0.0,SanFran,37.8,122.5,NaN
1950-03-15T00:00:00Z,2555.9355,0.0,SanFran,37.8,122.5,NaN
1950-04-15T00:00:00Z,2581.6333,0.0,SanFran,37.8,122.5,NaN
1950-05-15T00:00:00Z,2613.129,0.0,SanFran,37.8,122.5,NaN
1950-06-15T00:00:00Z,2665.1667,0.0,SanFran,37.8,122.5,NaN
1950-07-15T00:00:00Z,2723.3225,0.0,SanFran,37.8,122.5,NaN
1950-08-15T00:00:00Z,2676.9033,0.0,SanFran,37.8,122.5,NaN
1950-09-15T00:00:00Z,2704.0,0.0,SanFran,37.8,122.5,NaN
1950-10-15T00:00:00Z,2703.0,0.0,SanFran,37.8,122.5,NaN
1950-11-15T00:00:00Z,2694.0667,0.0,SanFran,37.8,122.5,NaN
1950-12-15T00:00:00Z,2774.258,0.0,SanFran,37.8,122.5,NaN
1951-01-15T00:00:00Z,2657.258,0.0,SanFran,37.8,122.5,NaN
1951-02-15T00:00:00Z,2696.6787,0.0,SanFran,37.8,122.5,NaN
1951-03-15T00:00:00Z,2628.6128,0.0,SanFran,37.8,122.5,NaN
1951-04-15T00:00:00Z,2625.7,0.0,SanFran,37.8,122.5,NaN
1951-05-15T00:00:00Z,2662.742,0.0,SanFran,37.8,122.5,NaN
1951-06-15T00:00:00Z,2710.0332,0.0,SanFran,37.8,122.5,NaN
1951-07-15T00:00:00Z,2722.129,0.0,SanFran,37.8,122.5,NaN
1951-08-15T00:00:00Z,2749.4517,0.0,SanFran,37.8,122.5,NaN
1951-09-15T00:00:00Z,2761.4333,0.0,SanFran,37.8,122.5,NaN
1951-10-15T00:00:00Z,2739.6128,0.0,SanFran,37.8,122.5,NaN
1951-11-15T00:00:00Z,2769.8,0.0,SanFran,37.8,122.5,NaN
1951-12-15T00:00:00Z,2758.6775,0.0,SanFran,37.8,122.5,NaN
1952-01-15T00:00:00Z,2825.3547,0.0,SanFran,37.8,122.5,NaN
1952-02-15T00:00:00Z,2717.1724,0.0,SanFran,37.8,122.5,NaN
1952-03-15T00:00:00Z,2682.2258,0.0,SanFran,37.8,122.5,NaN
1952-04-15T00:00:00Z,2672.0,0.0,SanFran,37.8,122.5,NaN
1952-05-15T00:00:00Z,2627.2258,0.0,SanFran,37.8,122.5,NaN
1952-06-15T00:00:00Z,2680.2,0.0,SanFran,37.8,122.5,NaN
1952-07-15T00:00:00Z,2705.129,0.0,SanFran,37.8,122.5,NaN
1952-08-15T00:00:00Z,2712.2258,0.0,SanFran,37.8,122.5,NaN
1952-09-15T00:00:00Z,2727.9,0.0,SanFran,37.8,122.5,NaN
1952-10-15T00:00:00Z,2698.8386,0.0,SanFran,37.8,122.5,NaN
1952-11-15T00:00:00Z,2749.0667,0.0,SanFran,37.8,122.5,NaN
1952-12-15T00:00:00Z,2784.5483,0.0,SanFran,37.8,122.5,NaN
1953-01-15T00:00:00Z,2745.7097,0.0,SanFran,37.8,122.5,NaN
1953-02-15T00:00:00Z,2609.9644,0.0,SanFran,37.8,122.5,NaN
1953-03-15T00:00:00Z,2635.0322,0.0,SanFran,37.8,122.5,NaN
1953-04-15T00:00:00Z,2586.0667,0.0,SanFran,37.8,122.5,NaN
1953-05-15T00:00:00Z,2606.0322,0.0,SanFran,37.8,122.5,NaN
1953-06-15T00:00:00Z,2626.1,0.0,SanFran,37.8,122.5,NaN
1953-07-15T00:00:00Z,2698.129,0.0,SanFran,37.8,122.5,NaN
1953-08-15T00:00:00Z,2673.3547,0.0,SanFran,37.8,122.5,NaN
1953-09-15T00:00:00Z,2742.9333,0.0,SanFran,37.8,122.5,NaN
1953-10-15T00:00:00Z,2683.9355,0.0,SanFran,37.8,122.5,NaN
1953-11-15T00:00:00Z,2712.9333,0.0,SanFran,37.8,122.5,NaN
1953-12-15T00:00:00Z,2624.4194,0.0,SanFran,37.8,122.5,NaN
1954-01-15T00:00:00Z,2732.1936,0.0,SanFran,37.8,122.5,NaN
1954-02-15T00:00:00Z,2701.75,0.0,SanFran,37.8,122.5,NaN
1954-03-15T00:00:00Z,2711.7742,0.0,SanFran,37.8,122.5,NaN
1954-04-15T00:00:00Z,2645.1,0.0,SanFran,37.8,122.5,NaN
1954-05-15T00:00:00Z,2661.0645,0.0,SanFran,37.8,122.5,NaN
1954-06-15T00:00:00Z,2648.5332,0.0,SanFran,37.8,122.5,NaN
1954-07-15T00:00:00Z,2677.2258,0.0,SanFran,37.8,122.5,NaN
1954-08-15T00:00:00Z,2699.6775,0.0,SanFran,37.8,122.5,NaN
1954-09-15T00:00:00Z,2677.0,0.0,SanFran,37.8,122.5,NaN
1954-10-15T00:00:00Z,2655.1614,0.0,SanFran,37.8,122.5,NaN
1954-11-15T00:00:00Z,2669.8333,0.0,SanFran,37.8,122.5,NaN
1954-12-15T00:00:00Z,2689.7742,0.0,SanFran,37.8,122.5,NaN
1955-01-15T00:00:00Z,2659.6775,0.0,SanFran,37.8,122.5,NaN
1955-02-15T00:00:00Z,2620.2856,0.0,SanFran,37.8,122.5,NaN
1955-03-15T00:00:00Z,2620.129,0.0,SanFran,37.8,122.5,NaN
1955-04-15T00:00:00Z,2582.1333,0.0,SanFran,37.8,122.5,NaN
1955-05-15T00:00:00Z,2619.3547,0.0,SanFran,37.8,122.5,NaN
1955-06-15T00:00:00Z,2654.8333,0.0,SanFran,37.8,122.5,NaN
1955-07-15T00:00:00Z,2650.5806,0.0,SanFran,37.8,122.5,NaN
1955-08-15T00:00:00Z,2704.8386,0.0,SanFran,37.8,122.5,NaN
1955-09-15T00:00:00Z,2691.1,0.0,SanFran,37.8,122.5,NaN
