time,flow_anomaly_1_day_max,Seup,Selo,location
1995-01-01T00:00:00Z,-0.039874557,0.20954348,-0.2898049,Puget Sound
1996-01-01T00:00:00Z,1.6599809,1.9095249,1.410165,Puget Sound
1997-01-01T00:00:00Z,0.7320315,0.98158497,0.4822472,Puget Sound
1998-01-01T00:00:00Z,-0.670791,-0.42110768,-0.92040265,Puget Sound
1999-01-01T00:00:00Z,0.07647038,0.32927507,-0.1763374,Puget Sound
2000-01-01T00:00:00Z,0.07662707,0.3260387,-0.17339967,Puget Sound
2001-01-01T00:00:00Z,-1.3025919,-1.0528939,-1.5522066,Puget Sound
2002-01-01T00:00:00Z,0.46308032,0.7127165,0.21314576,Puget Sound
2003-01-01T00:00:00Z,-0.2095994,0.04045411,-0.45920646,Puget Sound
2004-01-01T00:00:00Z,0.8191983,1.0690728,0.5692306,Puget Sound
2005-01-01T00:00:00Z,-0.07275571,0.17667688,-0.3225926,Puget Sound
2006-01-01T00:00:00Z,-0.14833894,0.10119736,-0.39826354,Puget Sound
2007-01-01T00:00:00Z,0.9131481,1.1628792,0.66347796,Puget Sound
2008-01-01T00:00:00Z,0.39706343,0.6468542,0.14740658,Puget Sound
2009-01-01T00:00:00Z,0.47300392,0.7227324,0.22270475,Puget Sound
2010-01-01T00:00:00Z,-0.36774078,-0.11794527,-0.6175272,Puget Sound
2011-01-01T00:00:00Z,0.42285842,0.67252547,0.17318082,Puget Sound
2012-01-01T00:00:00Z,-0.51331055,-0.26371518,-0.7630277,Puget Sound
2013-01-01T00:00:00Z,-0.698112,-0.44853997,-0.9477719,Puget Sound
2014-01-01T00:00:00Z,-0.48390937,-0.23431781,-0.73363715,Puget Sound
2015-01-01T00:00:00Z,0.11799193,0.37183818,-0.13589405,Puget Sound
2016-01-01T00:00:00Z,0.36151177,0.6110485,0.111669615,Puget Sound
2017-01-01T00:00:00Z,-0.36006188,-0.110293396,-0.6096541,Puget Sound
2018-01-01T00:00:00Z,0.21162026,0.46142152,-0.038091157,Puget Sound
2019-01-01T00:00:00Z,-0.7137471,-0.46401656,-0.96341026,Puget Sound
2020-01-01T00:00:00Z,0.41941428,0.6696791,0.16944224,Puget Sound
1981-01-01T00:00:00Z,-0.288522,0.04325049,-0.6201714,Sacramento Winter
