time,SWE_anomaly,Seup,Selo,location
1967-01-01T00:00:00Z,0.2571637,0.92348903,-0.4104334,OR & N CA Coast
1968-01-01T00:00:00Z,-0.3707564,0.29572153,-1.0378866,OR & N CA Coast
1969-01-01T00:00:00Z,1.7124414,2.3797586,1.0459304,OR & N CA Coast
1970-01-01T00:00:00Z,-0.64352036,0.021284945,-1.3147488,OR & N CA Coast
1971-01-01T00:00:00Z,0.8391785,1.5069743,0.17309025,OR & N CA Coast
1972-01-01T00:00:00Z,-0.332423,0.3349393,-0.99934554,OR & N CA Coast
1973-01-01T00:00:00Z,0.56147295,1.2271323,-0.106947795,OR & N CA Coast
1974-01-01T00:00:00Z,0.4285578,1.3746454,-0.5183582,OR & N CA Coast
1975-01-01T00:00:00Z,1.8776006,2.5462596,1.2119977,OR & N CA Coast
1976-01-01T00:00:00Z,-0.19035411,0.48133248,-0.8554259,OR & N CA Coast
1977-01-01T00:00:00Z,-0.9316744,-0.26151142,-1.5968531,OR & N CA Coast
1978-01-01T00:00:00Z,0.1653844,0.9624732,-0.63764364,OR & N CA Coast
1979-01-01T00:00:00Z,-0.7126789,-0.175893,-1.2488799,OR & N CA Coast
1980-01-01T00:00:00Z,-0.23655868,0.2529456,-0.72607106,OR & N CA Coast
1981-01-01T00:00:00Z,-0.7897835,-0.3542634,-1.2185274,OR & N CA Coast
1982-01-01T00:00:00Z,0.5509096,1.0238117,0.0786041,OR & N CA Coast
1983-01-01T00:00:00Z,2.2047822,2.6060467,1.8097358,OR & N CA Coast
1984-01-01T00:00:00Z,0.22657341,0.62165517,-0.17906792,OR & N CA Coast
1985-01-01T00:00:00Z,0.9203626,1.3521614,0.49155012,OR & N CA Coast
1986-01-01T00:00:00Z,-0.36953303,0.02270702,-0.7655281,OR & N CA Coast
1987-01-01T00:00:00Z,-0.2043359,0.18849616,-0.598331,OR & N CA Coast
1988-01-01T00:00:00Z,-0.9819023,-0.5887327,-1.3754249,OR & N CA Coast
1989-01-01T00:00:00Z,0.4624401,0.8548606,0.06612873,OR & N CA Coast
1990-01-01T00:00:00Z,-0.865933,-0.47295284,-1.2604325,OR & N CA Coast
1991-01-01T00:00:00Z,-0.41228077,-0.016608668,-0.8049981,OR & N CA Coast
1992-01-01T00:00:00Z,-0.7782269,-0.37528118,-1.1731459,OR & N CA Coast
1993-01-01T00:00:00Z,0.53155535,0.9246654,0.13777587,OR & N CA Coast
1994-01-01T00:00:00Z,-0.8457428,-0.45239228,-1.2392111,OR & N CA Coast
1995-01-01T00:00:00Z,0.29297188,0.6856576,-0.10180393,OR & N CA Coast
1996-01-01T00:00:00Z,-0.19576737,0.19663283,-0.5915027,OR & N CA Coast
1997-01-01T00:00:00Z,-0.65254384,-0.26034716,-1.049591,OR & N CA Coast
1998-01-01T00:00:00Z,0.83898497,1.2389748,0.4452562,OR & N CA Coast
1999-01-01T00:00:00Z,1.8147106,2.248282,1.3814704,OR & N CA Coast
2000-01-01T00:00:00Z,0.28671607,0.7154127,-0.1453141,OR & N CA Coast
2001-01-01T00:00:00Z,-0.8184108,-0.4163306,-1.2126344,OR & N CA Coast
2002-01-01T00:00:00Z,0.15654296,0.54989195,-0.24350518,OR & N CA Coast
2003-01-01T00:00:00Z,-0.58239275,-0.19025487,-0.97910947,OR & N CA Coast
2004-01-01T00:00:00Z,-0.06551845,0.32685402,-0.4642631,OR & N CA Coast
2005-01-01T00:00:00Z,-0.29923895,0.09954521,-0.6930913,OR & N CA Coast
2006-01-01T00:00:00Z,1.2586323,1.6588358,0.8525752,OR & N CA Coast
2007-01-01T00:00:00Z,-0.742229,-0.34564018,-1.1444349,OR & N CA Coast
2008-01-01T00:00:00Z,1.0572174,1.4543399,0.65951693,OR & N CA Coast
2009-01-01T00:00:00Z,-0.12162081,0.30835202,-0.5566604,OR & N CA Coast
2010-01-01T00:00:00Z,-0.22678335,0.17762825,-0.6274112,OR & N CA Coast
2011-01-01T00:00:00Z,1.1273848,1.5692047,0.6858392,OR & N CA Coast
2012-01-01T00:00:00Z,0.18816994,0.62436503,-0.24999636,OR & N CA Coast
2013-01-01T00:00:00Z,-0.64828134,-0.25262797,-1.0437448,OR & N CA Coast
2014-01-01T00:00:00Z,-1.1941477,-0.7972758,-1.5866036,OR & N CA Coast
2015-01-01T00:00:00Z,-1.3946031,-0.9965353,-1.7870398,OR & N CA Coast
2016-01-01T00:00:00Z,-0.18665816,0.2121451,-0.5926454,OR & N CA Coast
2017-01-01T00:00:00Z,0.17429498,0.57153404,-0.22425742,OR & N CA Coast
2018-01-01T00:00:00Z,-0.6341276,-0.23505472,-1.0266242,OR & N CA Coast
1919-01-01T00:00:00Z,0.20963696,1.4581842,-1.0401869,Sacramento - San Joaquin
1920-01-01T00:00:00Z,-0.39017978,0.84988755,-1.6314882,Sacramento - San Joaquin
1921-01-01T00:00:00Z,0.7296618,2.1162803,-0.65800303,Sacramento - San Joaquin
1922-01-01T00:00:00Z,1.3887985,2.628962,0.14758725,Sacramento - San Joaquin
1923-01-01T00:00:00Z,-0.0130333975,1.2364358,-1.2636585,Sacramento - San Joaquin
1924-01-01T00:00:00Z,-1.2450851,-0.011549797,-2.4797482,Sacramento - San Joaquin
1925-01-01T00:00:00Z,-0.7413585,0.2113303,-1.6941155,Sacramento - San Joaquin
1926-01-01T00:00:00Z,-1.0286717,-0.0923146,-1.9652725,Sacramento - San Joaquin
1927-01-01T00:00:00Z,0.19052884,1.0832747,-0.702502,Sacramento - San Joaquin
1928-01-01T00:00:00Z,-0.92167944,-0.026663268,-1.8186862,Sacramento - San Joaquin
1929-01-01T00:00:00Z,-0.79622567,0.09222507,-1.6848438,Sacramento - San Joaquin
1930-01-01T00:00:00Z,-0.5729843,-0.099625215,-1.0467627,Sacramento - San Joaquin
1931-01-01T00:00:00Z,-1.2743936,-0.7778202,-1.7718772,Sacramento - San Joaquin
1932-01-01T00:00:00Z,0.57511955,1.0482852,0.10194755,Sacramento - San Joaquin
1933-01-01T00:00:00Z,-0.010133193,0.46642923,-0.48724687,Sacramento - San Joaquin
1934-01-01T00:00:00Z,-1.4713347,-0.9894012,-1.9542731,Sacramento - San Joaquin
