time,upwelling_index,nobs,stdev
2010-12-01T00:00:00Z,-185.8719,124,217.638
2011-01-01T00:00:00Z,-55.1887,123,106.281
2011-02-01T00:00:00Z,-51.1176,112,135.641
2011-03-01T00:00:00Z,-177.7785,124,229.548
2011-04-01T00:00:00Z,-22.2926,120,74.825
2011-05-01T00:00:00Z,1.5001,124,41.251
2011-06-01T00:00:00Z,14.861,120,29.451
2011-07-01T00:00:00Z,37.7367,124,44.825
2011-08-01T00:00:00Z,33.9931,124,31.574
2011-09-01T00:00:00Z,-13.6628,120,151.349
2011-10-01T00:00:00Z,-24.1888,124,80.741
2011-11-01T00:00:00Z,-99.002,120,207.363
2011-12-01T00:00:00Z,-16.9226,124,130.535
2012-01-01T00:00:00Z,-126.6921,124,250.051
2012-02-01T00:00:00Z,-74.96,116,124.384
2012-03-01T00:00:00Z,-155.1543,124,308.178
2012-04-01T00:00:00Z,-42.6088,120,94.326
2012-05-01T00:00:00Z,25.7427,124,77.219
2012-06-01T00:00:00Z,1.6712,120,42.657
2012-07-01T00:00:00Z,48.4199,124,44.303
2012-08-01T00:00:00Z,50.7874,124,67.565
2012-09-01T00:00:00Z,48.6698,120,49.549
2012-10-01T00:00:00Z,-33.4579,124,114.217
2012-11-01T00:00:00Z,-152.2584,120,235.71
2012-12-01T00:00:00Z,-149.6142,124,261.956
2013-01-01T00:00:00Z,-20.9783,124,81.506
2013-02-01T00:00:00Z,-36.7524,112,96.903
2013-03-01T00:00:00Z,-19.2453,124,73.508
2013-04-01T00:00:00Z,3.4779,120,64.97
2013-05-01T00:00:00Z,9.3158,124,65.614
2013-06-01T00:00:00Z,18.4203,120,55.023
2013-07-01T00:00:00Z,84.1982,124,45.878
2013-08-01T00:00:00Z,17.1726,124,52.586
2013-09-01T00:00:00Z,-37.976,120,161.388
2013-10-01T00:00:00Z,15.8949,124,33.912
2013-11-01T00:00:00Z,-29.1229,120,68.727
2013-12-01T00:00:00Z,3.2036,124,36.099
2014-01-01T00:00:00Z,-57.7257,124,168.476
2014-02-01T00:00:00Z,-100.9393,112,187.922
2014-03-01T00:00:00Z,-77.1942,124,155.359
2014-04-01T00:00:00Z,-17.0369,120,69.073
2014-05-01T00:00:00Z,1.4276,124,53.745
2014-06-01T00:00:00Z,36.4109,118,51.53
2014-07-01T00:00:00Z,53.7198,123,48.132
2014-08-01T00:00:00Z,48.8752,124,44.733
2014-09-01T00:00:00Z,6.1141,120,69.849
2014-10-01T00:00:00Z,-73.1466,124,119.002
2014-11-01T00:00:00Z,-74.8184,119,103.524
2014-12-01T00:00:00Z,-135.3987,124,211.969
2015-01-01T00:00:00Z,-52.9522,124,112.223
2015-02-01T00:00:00Z,-59.9299,112,145.343
2015-03-01T00:00:00Z,-24.8102,124,57.783
2015-04-01T00:00:00Z,12.0515,120,54.008
2015-05-01T00:00:00Z,43.5523,123,34.821
2015-06-01T00:00:00Z,70.4342,120,59.95
2015-07-01T00:00:00Z,41.7381,124,44.853
2015-08-01T00:00:00Z,21.8045,123,87.826
2015-09-01T00:00:00Z,19.1384,120,49.346
2015-10-01T00:00:00Z,-27.3152,122,82.117
2015-11-01T00:00:00Z,-46.6197,119,112.096
2015-12-01T00:00:00Z,-225.4477,123,345.812
2016-01-01T00:00:00Z,-205.1295,124,204.57
2016-02-01T00:00:00Z,-106.2491,116,143.785
2016-03-01T00:00:00Z,-160.3328,124,289.08
2016-04-01T00:00:00Z,-10.0043,118,80.832
2016-05-01T00:00:00Z,41.3099,123,44.827
2016-06-01T00:00:00Z,34.5632,120,41.991
2016-07-01T00:00:00Z,34.9409,123,56.282
2016-08-01T00:00:00Z,46.4062,124,49.009
2016-09-01T00:00:00Z,19.2961,117,54.397
2016-10-01T00:00:00Z,-175.1886,112,258.523
2016-11-01T00:00:00Z,-151.1882,120,184.999
2016-12-01T00:00:00Z,-32.8953,124,88.764
2017-01-01T00:00:00Z,-102.5382,123,214.205
2017-02-01T00:00:00Z,-86.7601,112,165.127
2017-03-01T00:00:00Z,-75.3881,124,94.289
2017-04-01T00:00:00Z,-75.3473,120,198.877
2017-05-01T00:00:00Z,20.2086,124,46.797
2017-06-01T00:00:00Z,19.9796,120,76.478
2017-07-01T00:00:00Z,45.0446,124,37.462
2017-08-01T00:00:00Z,37.463,124,26.096
2017-09-01T00:00:00Z,14.8344,114,37.114
2017-10-01T00:00:00Z,-21.0386,124,117.454
2017-11-01T00:00:00Z,-165.7943,119,234.142
2017-12-01T00:00:00Z,-31.303,123,60.252
2018-01-01T00:00:00Z,-158.9421,123,235.103
2018-02-01T00:00:00Z,-0.3515,112,55.053
2018-03-01T00:00:00Z,-38.2224,124,97.346
2018-04-01T00:00:00Z,-52.7056,120,166.92
2018-05-01T00:00:00Z,29.5673,124,31.028
2018-06-01T00:00:00Z,17.6055,120,34.336
2018-07-01T00:00:00Z,42.986,124,38.66
2018-08-01T00:00:00Z,28.5473,122,25.03
2018-09-01T00:00:00Z,11.3578,120,47.699
2018-10-01T00:00:00Z,-15.3872,124,72.533
2018-11-01T00:00:00Z,-49.2436,120,113.374
2018-12-01T00:00:00Z,-159.86,124,252.323
2019-01-01T00:00:00Z,-145.1192,121,241.711
2019-02-01T00:00:00Z,-16.7721,112,77.689
2019-03-01T00:00:00Z,-12.0409,124,41.669
2019-04-01T00:00:00Z,-3.3541,119,108.529
2019-05-01T00:00:00Z,25.7645,124,48.363
2019-06-01T00:00:00Z,38.5217,119,36.731
2019-07-01T00:00:00Z,13.8471,124,30.218
2019-08-01T00:00:00Z,14.7796,124,33.254
2019-09-01T00:00:00Z,-4.9122,120,47.214
2019-10-01T00:00:00Z,-10.4778,124,61.831
2019-11-01T00:00:00Z,15.71,120,132.931
2019-12-01T00:00:00Z,-69.7462,122,103.464
2020-01-01T00:00:00Z,-210.4636,124,294.675
2020-02-01T00:00:00Z,-13.6773,116,74.127
2020-03-01T00:00:00Z,-3.1198,124,60.36
2020-04-01T00:00:00Z,15.023,120,49.663
2020-05-01T00:00:00Z,-8.913,124,71.078
2020-06-01T00:00:00Z,9.0069,120,65.44
2020-07-01T00:00:00Z,34.1676,124,30.646
2020-08-01T00:00:00Z,22.9791,124,41.764
2020-09-01T00:00:00Z,-18.7147,120,99.219
2020-10-01T00:00:00Z,-5.3437,124,87.969
2020-11-01T00:00:00Z,-87.6091,120,182.269
2020-12-01T00:00:00Z,-117.4429,124,172.188
2021-01-01T00:00:00Z,-160.2149,124,281.106
