time,upwelling_index,nobs,stdev
2013-06-01T00:00:00Z,195.96,120,120.463
2013-07-01T00:00:00Z,161.232,124,102.483
2013-08-01T00:00:00Z,148.508,124,106.623
2013-09-01T00:00:00Z,106.535,120,79.947
2013-10-01T00:00:00Z,60.536,124,68.049
2013-11-01T00:00:00Z,15.593,120,47.561
2013-12-01T00:00:00Z,5.071,124,67.98
2014-01-01T00:00:00Z,12.78,124,52.47
2014-02-01T00:00:00Z,46.419,112,56.296
2014-03-01T00:00:00Z,67.708,124,92.647
2014-04-01T00:00:00Z,104.43,120,93.839
2014-05-01T00:00:00Z,136.379,124,128.826
2014-06-01T00:00:00Z,175.02,118,102.062
2014-07-01T00:00:00Z,129.54,123,87.279
2014-08-01T00:00:00Z,96.911,124,63.571
2014-09-01T00:00:00Z,94.237,120,57.598
2014-10-01T00:00:00Z,37.987,124,38.515
2014-11-01T00:00:00Z,17.005,119,39.681
2014-12-01T00:00:00Z,1.729,124,49.148
2015-01-01T00:00:00Z,-5.19,124,24.178
2015-02-01T00:00:00Z,31.917,112,48.437
2015-03-01T00:00:00Z,52.408,124,62.144
2015-04-01T00:00:00Z,100.539,120,82.396
2015-05-01T00:00:00Z,126.926,123,90.501
2015-06-01T00:00:00Z,159.985,120,87.024
2015-07-01T00:00:00Z,122.583,124,96.177
2015-08-01T00:00:00Z,134.754,123,76.743
2015-09-01T00:00:00Z,60.723,120,48.426
2015-10-01T00:00:00Z,48.205,122,50.167
2015-11-01T00:00:00Z,36.899,119,79.228
2015-12-01T00:00:00Z,67.868,123,95.358
2016-01-01T00:00:00Z,25.719,124,61.645
2016-02-01T00:00:00Z,49.48,116,159.247
2016-03-01T00:00:00Z,100.763,124,90.795
2016-04-01T00:00:00Z,121.429,118,122.954
2016-05-01T00:00:00Z,127.962,123,95.745
2016-06-01T00:00:00Z,146.033,120,90.458
2016-07-01T00:00:00Z,166.914,123,96.332
2016-08-01T00:00:00Z,156.606,124,83.846
2016-09-01T00:00:00Z,99.514,117,92.851
2016-10-01T00:00:00Z,66.464,112,67.261
2016-11-01T00:00:00Z,44.259,120,75.162
2016-12-01T00:00:00Z,24.534,124,92.046
2017-01-01T00:00:00Z,15.146,123,70.06
2017-02-01T00:00:00Z,41.035,112,112.801
2017-03-01T00:00:00Z,91.672,124,136.419
2017-04-01T00:00:00Z,166.361,120,157.473
2017-05-01T00:00:00Z,186.351,124,169.04
2017-06-01T00:00:00Z,227.858,120,116.292
2017-07-01T00:00:00Z,158.287,124,88.79
2017-08-01T00:00:00Z,151.361,124,82.637
2017-09-01T00:00:00Z,92.415,114,78.769
2017-10-01T00:00:00Z,63.17,124,82.762
2017-11-01T00:00:00Z,42.379,119,42.249
2017-12-01T00:00:00Z,9.949,123,54.207
2018-01-01T00:00:00Z,24.905,123,59.598
2018-02-01T00:00:00Z,49.317,112,70.092
2018-03-01T00:00:00Z,57.088,124,57.315
2018-04-01T00:00:00Z,185.348,120,150.081
2018-05-01T00:00:00Z,186.386,124,116.091
2018-06-01T00:00:00Z,211.846,120,120.399
2018-07-01T00:00:00Z,144.313,124,92.19
2018-08-01T00:00:00Z,146.534,122,92.36
2018-09-01T00:00:00Z,123.967,120,73.672
2018-10-01T00:00:00Z,45.683,124,40.111
2018-11-01T00:00:00Z,24.807,120,50.765
2018-12-01T00:00:00Z,30.501,124,75.986
2019-01-01T00:00:00Z,5.821,121,66.423
2019-02-01T00:00:00Z,34.895,112,90.618
2019-03-01T00:00:00Z,63.164,124,75.444
2019-04-01T00:00:00Z,138.352,119,137.45
2019-05-01T00:00:00Z,130.423,124,87.048
2019-06-01T00:00:00Z,160.841,119,107.655
2019-07-01T00:00:00Z,192.809,124,102.131
2019-08-01T00:00:00Z,170.437,124,93.377
2019-09-01T00:00:00Z,103.049,120,92.454
2019-10-01T00:00:00Z,50.408,124,93.209
2019-11-01T00:00:00Z,35.494,120,55.23
2019-12-01T00:00:00Z,4.154,122,67.589
2020-01-01T00:00:00Z,53.288,124,55.656
2020-02-01T00:00:00Z,50.841,116,90.007
2020-03-01T00:00:00Z,50.322,124,67.338
2020-04-01T00:00:00Z,105.192,120,75.2
2020-05-01T00:00:00Z,161.581,124,91.036
2020-06-01T00:00:00Z,187.935,120,121.818
2020-07-01T00:00:00Z,180.808,124,83.242
2020-08-01T00:00:00Z,119.504,124,79.287
2020-09-01T00:00:00Z,72.722,120,54.725
2020-10-01T00:00:00Z,42.529,124,43.098
2020-11-01T00:00:00Z,43.55,120,70.114
2020-12-01T00:00:00Z,21.108,124,70.687
2021-01-01T00:00:00Z,6.594,124,149.065
