time,flow_anomaly_1_day_max,Seup,Selo,location
2012-01-01T00:00:00Z,-0.6303961,-0.34667575,-0.91447365,Sacramento - San Joaquin
2013-01-01T00:00:00Z,-0.34772274,-0.06392555,-0.63245463,Sacramento - San Joaquin
2014-01-01T00:00:00Z,-0.8931554,-0.60949105,-1.1773682,Sacramento - San Joaquin
2015-01-01T00:00:00Z,-0.39710173,-0.11340667,-0.681657,Sacramento - San Joaquin
2016-01-01T00:00:00Z,-0.2640917,0.019642524,-0.5481462,Sacramento - San Joaquin
2017-01-01T00:00:00Z,1.0375141,1.3213804,0.75323355,Sacramento - San Joaquin
2018-01-01T00:00:00Z,-0.26994824,0.014499216,-0.55384284,Sacramento - San Joaquin
2019-01-01T00:00:00Z,0.47707996,0.76111364,0.19326524,Sacramento - San Joaquin
2020-01-01T00:00:00Z,-0.8195519,-0.5349629,-1.1042535,Sacramento - San Joaquin
1981-01-01T00:00:00Z,0.76791555,1.1701108,0.3661698,Salish Sea & WA Coast
1982-01-01T00:00:00Z,-0.17914607,0.22109324,-0.58113676,Salish Sea & WA Coast
1983-01-01T00:00:00Z,-0.053406272,0.34696066,-0.45463806,Salish Sea & WA Coast
1984-01-01T00:00:00Z,0.46744597,0.8682822,0.0663668,Salish Sea & WA Coast
1985-01-01T00:00:00Z,-1.024633,-0.6240077,-1.4255116,Salish Sea & WA Coast
1986-01-01T00:00:00Z,-0.0016514097,0.39876094,-0.4035644,Salish Sea & WA Coast
1987-01-01T00:00:00Z,0.19500595,0.5957793,-0.20582046,Salish Sea & WA Coast
1988-01-01T00:00:00Z,-0.9622241,-0.56216365,-1.3638028,Salish Sea & WA Coast
1989-01-01T00:00:00Z,-0.7563477,-0.35555077,-1.1570282,Salish Sea & WA Coast
1990-01-01T00:00:00Z,0.7804487,1.1813078,0.3800053,Salish Sea & WA Coast
1991-01-01T00:00:00Z,1.6987522,2.0995083,1.2979771,Salish Sea & WA Coast
1992-01-01T00:00:00Z,-0.5109399,-0.11055968,-0.9119215,Salish Sea & WA Coast
1993-01-01T00:00:00Z,-1.1100459,-0.7098323,-1.5110304,Salish Sea & WA Coast
1994-01-01T00:00:00Z,-0.7006514,-0.30217662,-1.0989358,Salish Sea & WA Coast
