time,flow_anomaly_7_day_min,Seup,Selo,location
2017-01-01T00:00:00Z,1.0208709,1.388742,0.6527473,Oregon Coast
2018-01-01T00:00:00Z,-0.44422975,-0.07779789,-0.81097436,Oregon Coast
2019-01-01T00:00:00Z,-0.19585234,0.17100064,-0.5630033,Oregon Coast
2020-01-01T00:00:00Z,-0.07598988,0.29091406,-0.44325078,Oregon Coast
1981-01-01T00:00:00Z,0.038301785,0.32586214,-0.25050154,Puget Sound
1982-01-01T00:00:00Z,0.7744679,1.0640439,0.48573273,Puget Sound
1983-01-01T00:00:00Z,1.1884965,1.4817584,0.89198244,Puget Sound
1984-01-01T00:00:00Z,0.106248654,0.40044904,-0.19099018,Puget Sound
1985-01-01T00:00:00Z,-0.009396265,0.28213367,-0.3017637,Puget Sound
1986-01-01T00:00:00Z,-0.30924028,-0.01756836,-0.60118175,Puget Sound
1987-01-01T00:00:00Z,-0.8714377,-0.5794169,-1.1633717,Puget Sound
1988-01-01T00:00:00Z,-1.2226436,-0.9352399,-1.5106753,Puget Sound
1989-01-01T00:00:00Z,-0.10971526,0.17879787,-0.39749643,Puget Sound
1990-01-01T00:00:00Z,-0.4597158,-0.17227085,-0.7474649,Puget Sound
1991-01-01T00:00:00Z,0.81245637,1.105128,0.52223575,Puget Sound
1992-01-01T00:00:00Z,-0.6217658,-0.33359054,-0.9092939,Puget Sound
1993-01-01T00:00:00Z,-0.31139818,-0.023530696,-0.6014341,Puget Sound
1994-01-01T00:00:00Z,-0.50520104,-0.22039023,-0.7901875,Puget Sound
1995-01-01T00:00:00Z,-0.7713625,-0.48689306,-1.0565988,Puget Sound
1996-01-01T00:00:00Z,0.49669135,0.78204924,0.212039,Puget Sound
1997-01-01T00:00:00Z,1.1872358,1.4733654,0.902353,Puget Sound
1998-01-01T00:00:00Z,-0.08876289,0.196149,-0.37343675,Puget Sound
1999-01-01T00:00:00Z,0.27490568,0.56457174,-0.014874134,Puget Sound
2000-01-01T00:00:00Z,0.53576463,0.82264555,0.2505991,Puget Sound
2001-01-01T00:00:00Z,-0.18551528,0.09905363,-0.470448,Puget Sound
2002-01-01T00:00:00Z,-0.14135624,0.14339608,-0.42730847,Puget Sound
2003-01-01T00:00:00Z,-1.0934191,-0.80863833,-1.3781009,Puget Sound
2004-01-01T00:00:00Z,-0.057608116,0.22947381,-0.3430679,Puget Sound
2005-01-01T00:00:00Z,-0.47504285,-0.19040826,-0.76122284,Puget Sound
2006-01-01T00:00:00Z,-0.23714836,0.04787044,-0.5220427,Puget Sound
2007-01-01T00:00:00Z,-0.7001919,-0.41539595,-0.98672557,Puget Sound
2008-01-01T00:00:00Z,0.578641,0.8638571,0.29145494,Puget Sound
2009-01-01T00:00:00Z,-0.09435888,0.19014034,-0.37939212,Puget Sound
2010-01-01T00:00:00Z,-0.30314788,-0.017785676,-0.5908106,Puget Sound
2011-01-01T00:00:00Z,1.3910497,1.678854,1.1053644,Puget Sound
2012-01-01T00:00:00Z,0.67909306,0.9641808,0.3943911,Puget Sound
2013-01-01T00:00:00Z,0.1548183,0.4394865,-0.12996875,Puget Sound
2014-01-01T00:00:00Z,0.67451197,0.9590746,0.3885269,Puget Sound
2015-01-01T00:00:00Z,-0.49633065,-0.2064366,-0.7850852,Puget Sound
2016-01-01T00:00:00Z,-0.002401328,0.28221765,-0.28751716,Puget Sound
2017-01-01T00:00:00Z,-0.06478036,0.2198869,-0.35009587,Puget Sound
2018-01-01T00:00:00Z,-0.034326337,0.2508797,-0.31900597,Puget Sound
2019-01-01T00:00:00Z,-0.3360517,-0.051632307,-0.62151134,Puget Sound
2020-01-01T00:00:00Z,0.23538424,0.52079386,-0.05058732,Puget Sound
1981-01-01T00:00:00Z,-0.33755764,0.020295614,-0.6957276,Sacramento Winter
1982-01-01T00:00:00Z,0.4469501,0.8048078,0.08877957,Sacramento Winter
1983-01-01T00:00:00Z,2.9545782,3.3124297,2.5964057,Sacramento Winter
1984-01-01T00:00:00Z,1.4632483,1.8211008,1.1050735,Sacramento Winter
1985-01-01T00:00:00Z,-0.05423155,0.3036223,-0.41240135,Sacramento Winter
1986-01-01T00:00:00Z,0.122495174,0.48035175,-0.23567496,Sacramento Winter
1987-01-01T00:00:00Z,-0.42188874,-0.064036414,-0.78006047,Sacramento Winter
