time,species_group,relative_stock_status
1921-01-01T00:00:00Z,Sablefish,0.878942
1922-01-01T00:00:00Z,Sablefish,0.871286
1923-01-01T00:00:00Z,Sablefish,0.865719
1924-01-01T00:00:00Z,Sablefish,0.857451
1925-01-01T00:00:00Z,Sablefish,0.849087
1926-01-01T00:00:00Z,Sablefish,0.839996
1927-01-01T00:00:00Z,Sablefish,0.831989
1928-01-01T00:00:00Z,Sablefish,0.822415
1929-01-01T00:00:00Z,Sablefish,0.813817
1930-01-01T00:00:00Z,Sablefish,0.804831
1931-01-01T00:00:00Z,Sablefish,0.794936
1932-01-01T00:00:00Z,Sablefish,0.787959
1933-01-01T00:00:00Z,Sablefish,0.780528
1934-01-01T00:00:00Z,Sablefish,0.773225
1935-01-01T00:00:00Z,Sablefish,0.763972
1936-01-01T00:00:00Z,Sablefish,0.753019
1937-01-01T00:00:00Z,Sablefish,0.743731
1938-01-01T00:00:00Z,Sablefish,0.734569
1939-01-01T00:00:00Z,Sablefish,0.725885
1940-01-01T00:00:00Z,Sablefish,0.716135
1941-01-01T00:00:00Z,Sablefish,0.708199
1942-01-01T00:00:00Z,Sablefish,0.699959
1943-01-01T00:00:00Z,Sablefish,0.68873
1944-01-01T00:00:00Z,Sablefish,0.676145
1945-01-01T00:00:00Z,Sablefish,0.662977
1946-01-01T00:00:00Z,Sablefish,0.648609
1947-01-01T00:00:00Z,Sablefish,0.633966
1948-01-01T00:00:00Z,Sablefish,0.624199
1949-01-01T00:00:00Z,Sablefish,0.613445
1950-01-01T00:00:00Z,Sablefish,0.603909
1951-01-01T00:00:00Z,Sablefish,0.595479
1952-01-01T00:00:00Z,Sablefish,0.584296
1953-01-01T00:00:00Z,Sablefish,0.577058
1954-01-01T00:00:00Z,Sablefish,0.571525
1955-01-01T00:00:00Z,Sablefish,0.565232
1956-01-01T00:00:00Z,Sablefish,0.560402
1957-01-01T00:00:00Z,Sablefish,0.554642
1958-01-01T00:00:00Z,Sablefish,0.552086
1959-01-01T00:00:00Z,Sablefish,0.554907
1960-01-01T00:00:00Z,Sablefish,0.559104
1961-01-01T00:00:00Z,Sablefish,0.565251
1962-01-01T00:00:00Z,Sablefish,0.578482
1963-01-01T00:00:00Z,Sablefish,0.59517
1964-01-01T00:00:00Z,Sablefish,0.61918
1965-01-01T00:00:00Z,Sablefish,0.649035
1966-01-01T00:00:00Z,Sablefish,0.68655
1967-01-01T00:00:00Z,Sablefish,0.735007
1968-01-01T00:00:00Z,Sablefish,0.774276
1969-01-01T00:00:00Z,Sablefish,0.812672
1970-01-01T00:00:00Z,Sablefish,0.837091
1971-01-01T00:00:00Z,Sablefish,0.858808
1972-01-01T00:00:00Z,Sablefish,0.879232
1973-01-01T00:00:00Z,Sablefish,0.891169
1974-01-01T00:00:00Z,Sablefish,0.92585
1975-01-01T00:00:00Z,Sablefish,0.94553
1976-01-01T00:00:00Z,Sablefish,0.937947
1977-01-01T00:00:00Z,Sablefish,0.882302
1978-01-01T00:00:00Z,Sablefish,0.868759
1979-01-01T00:00:00Z,Sablefish,0.861955
1980-01-01T00:00:00Z,Sablefish,0.812271
1981-01-01T00:00:00Z,Sablefish,0.799479
1982-01-01T00:00:00Z,Sablefish,0.788962
1983-01-01T00:00:00Z,Sablefish,0.757404
1984-01-01T00:00:00Z,Sablefish,0.738137
1985-01-01T00:00:00Z,Sablefish,0.716877
1986-01-01T00:00:00Z,Sablefish,0.684268
1987-01-01T00:00:00Z,Sablefish,0.652386
1988-01-01T00:00:00Z,Sablefish,0.629604
1989-01-01T00:00:00Z,Sablefish,0.617161
1990-01-01T00:00:00Z,Sablefish,0.606484
1991-01-01T00:00:00Z,Sablefish,0.597516
1992-01-01T00:00:00Z,Sablefish,0.589534
1993-01-01T00:00:00Z,Sablefish,0.588399
1994-01-01T00:00:00Z,Sablefish,0.584535
1995-01-01T00:00:00Z,Sablefish,0.575987
1996-01-01T00:00:00Z,Sablefish,0.558619
1997-01-01T00:00:00Z,Sablefish,0.539148
1998-01-01T00:00:00Z,Sablefish,0.526093
1999-01-01T00:00:00Z,Sablefish,0.516254
2000-01-01T00:00:00Z,Sablefish,0.495084
2001-01-01T00:00:00Z,Sablefish,0.471815
2002-01-01T00:00:00Z,Sablefish,0.467567
2003-01-01T00:00:00Z,Sablefish,0.47964
2004-01-01T00:00:00Z,Sablefish,0.49257
2005-01-01T00:00:00Z,Sablefish,0.499261
2006-01-01T00:00:00Z,Sablefish,0.494513
2007-01-01T00:00:00Z,Sablefish,0.482059
2008-01-01T00:00:00Z,Sablefish,0.463016
2009-01-01T00:00:00Z,Sablefish,0.436174
2010-01-01T00:00:00Z,Sablefish,0.400739
2011-01-01T00:00:00Z,Sablefish,0.382662
2012-01-01T00:00:00Z,Sablefish,0.363822
2013-01-01T00:00:00Z,Sablefish,0.357459
2014-01-01T00:00:00Z,Sablefish,0.352705
2015-01-01T00:00:00Z,Sablefish,0.345241
1916-01-01T00:00:00Z,Cabezon_NCA,1.0
1917-01-01T00:00:00Z,Cabezon_NCA,0.999382
1918-01-01T00:00:00Z,Cabezon_NCA,0.998727
1919-01-01T00:00:00Z,Cabezon_NCA,0.998165
1920-01-01T00:00:00Z,Cabezon_NCA,0.997706
1921-01-01T00:00:00Z,Cabezon_NCA,0.997307
1922-01-01T00:00:00Z,Cabezon_NCA,0.996963
1923-01-01T00:00:00Z,Cabezon_NCA,0.996668
1924-01-01T00:00:00Z,Cabezon_NCA,0.996414
1925-01-01T00:00:00Z,Cabezon_NCA,0.996198
1926-01-01T00:00:00Z,Cabezon_NCA,0.995117
1927-01-01T00:00:00Z,Cabezon_NCA,0.995025
1928-01-01T00:00:00Z,Cabezon_NCA,0.994776
1929-01-01T00:00:00Z,Cabezon_NCA,0.994066
1930-01-01T00:00:00Z,Cabezon_NCA,0.99288
1931-01-01T00:00:00Z,Cabezon_NCA,0.991135
1932-01-01T00:00:00Z,Cabezon_NCA,0.988833
1933-01-01T00:00:00Z,Cabezon_NCA,0.985106
1934-01-01T00:00:00Z,Cabezon_NCA,0.98116
1935-01-01T00:00:00Z,Cabezon_NCA,0.976655
1936-01-01T00:00:00Z,Cabezon_NCA,0.970567
1937-01-01T00:00:00Z,Cabezon_NCA,0.960591
1938-01-01T00:00:00Z,Cabezon_NCA,0.955565
1939-01-01T00:00:00Z,Cabezon_NCA,0.945359
1940-01-01T00:00:00Z,Cabezon_NCA,0.942837
1941-01-01T00:00:00Z,Cabezon_NCA,0.937375
1942-01-01T00:00:00Z,Cabezon_NCA,0.933996
1943-01-01T00:00:00Z,Cabezon_NCA,0.933914
1944-01-01T00:00:00Z,Cabezon_NCA,0.932612
1945-01-01T00:00:00Z,Cabezon_NCA,0.932443
1946-01-01T00:00:00Z,Cabezon_NCA,0.932224
1947-01-01T00:00:00Z,Cabezon_NCA,0.931119
1948-01-01T00:00:00Z,Cabezon_NCA,0.901121
1949-01-01T00:00:00Z,Cabezon_NCA,0.860435
1950-01-01T00:00:00Z,Cabezon_NCA,0.826364
1951-01-01T00:00:00Z,Cabezon_NCA,0.788506
1952-01-01T00:00:00Z,Cabezon_NCA,0.74521
1953-01-01T00:00:00Z,Cabezon_NCA,0.733587
1954-01-01T00:00:00Z,Cabezon_NCA,0.739002
1955-01-01T00:00:00Z,Cabezon_NCA,0.752537
1956-01-01T00:00:00Z,Cabezon_NCA,0.76422
1957-01-01T00:00:00Z,Cabezon_NCA,0.752567
1958-01-01T00:00:00Z,Cabezon_NCA,0.745543
1959-01-01T00:00:00Z,Cabezon_NCA,0.747809
1960-01-01T00:00:00Z,Cabezon_NCA,0.754111
1961-01-01T00:00:00Z,Cabezon_NCA,0.766077
1962-01-01T00:00:00Z,Cabezon_NCA,0.778591
1963-01-01T00:00:00Z,Cabezon_NCA,0.780872
1964-01-01T00:00:00Z,Cabezon_NCA,0.751685
1965-01-01T00:00:00Z,Cabezon_NCA,0.752556
1966-01-01T00:00:00Z,Cabezon_NCA,0.743812
1967-01-01T00:00:00Z,Cabezon_NCA,0.726341
1968-01-01T00:00:00Z,Cabezon_NCA,0.732099
1969-01-01T00:00:00Z,Cabezon_NCA,0.73963
1970-01-01T00:00:00Z,Cabezon_NCA,0.743954
1971-01-01T00:00:00Z,Cabezon_NCA,0.738539
1972-01-01T00:00:00Z,Cabezon_NCA,0.749185
1973-01-01T00:00:00Z,Cabezon_NCA,0.739114
1974-01-01T00:00:00Z,Cabezon_NCA,0.756706
1975-01-01T00:00:00Z,Cabezon_NCA,0.797634
1976-01-01T00:00:00Z,Cabezon_NCA,0.854215
1977-01-01T00:00:00Z,Cabezon_NCA,0.880341
1978-01-01T00:00:00Z,Cabezon_NCA,0.880885
1979-01-01T00:00:00Z,Cabezon_NCA,0.83133
1980-01-01T00:00:00Z,Cabezon_NCA,0.788597
1981-01-01T00:00:00Z,Cabezon_NCA,0.723114
1982-01-01T00:00:00Z,Cabezon_NCA,0.678085
1983-01-01T00:00:00Z,Cabezon_NCA,0.652909
1984-01-01T00:00:00Z,Cabezon_NCA,0.6171
1985-01-01T00:00:00Z,Cabezon_NCA,0.588303
1986-01-01T00:00:00Z,Cabezon_NCA,0.571384
1987-01-01T00:00:00Z,Cabezon_NCA,0.517601
1988-01-01T00:00:00Z,Cabezon_NCA,0.481011
1989-01-01T00:00:00Z,Cabezon_NCA,0.443963
1990-01-01T00:00:00Z,Cabezon_NCA,0.426485
1991-01-01T00:00:00Z,Cabezon_NCA,0.44973
1992-01-01T00:00:00Z,Cabezon_NCA,0.470871
1993-01-01T00:00:00Z,Cabezon_NCA,0.44387
1994-01-01T00:00:00Z,Cabezon_NCA,0.444498
1995-01-01T00:00:00Z,Cabezon_NCA,0.461512
1996-01-01T00:00:00Z,Cabezon_NCA,0.439736
1997-01-01T00:00:00Z,Cabezon_NCA,0.425431
1998-01-01T00:00:00Z,Cabezon_NCA,0.41594
1999-01-01T00:00:00Z,Cabezon_NCA,0.358456
2000-01-01T00:00:00Z,Cabezon_NCA,0.33898
2001-01-01T00:00:00Z,Cabezon_NCA,0.351281
2002-01-01T00:00:00Z,Cabezon_NCA,0.390296
2003-01-01T00:00:00Z,Cabezon_NCA,0.427364
2004-01-01T00:00:00Z,Cabezon_NCA,0.406538
2005-01-01T00:00:00Z,Cabezon_NCA,0.395377
2006-01-01T00:00:00Z,Cabezon_NCA,0.389787
2007-01-01T00:00:00Z,Cabezon_NCA,0.402603
2008-01-01T00:00:00Z,Cabezon_NCA,0.422372
2009-01-01T00:00:00Z,Cabezon_NCA,0.452335
1916-01-01T00:00:00Z,Cabezon_SCA,1.0
1917-01-01T00:00:00Z,Cabezon_SCA,0.999912
1918-01-01T00:00:00Z,Cabezon_SCA,0.999824
1919-01-01T00:00:00Z,Cabezon_SCA,0.999743
1920-01-01T00:00:00Z,Cabezon_SCA,0.999681
1921-01-01T00:00:00Z,Cabezon_SCA,0.99964
1922-01-01T00:00:00Z,Cabezon_SCA,0.999612
1923-01-01T00:00:00Z,Cabezon_SCA,0.999593
1924-01-01T00:00:00Z,Cabezon_SCA,0.999581
1925-01-01T00:00:00Z,Cabezon_SCA,0.999572
1926-01-01T00:00:00Z,Cabezon_SCA,0.999566
1927-01-01T00:00:00Z,Cabezon_SCA,0.999561
1928-01-01T00:00:00Z,Cabezon_SCA,0.999558
1929-01-01T00:00:00Z,Cabezon_SCA,0.999434
1930-01-01T00:00:00Z,Cabezon_SCA,0.999108
1931-01-01T00:00:00Z,Cabezon_SCA,0.998586
1932-01-01T00:00:00Z,Cabezon_SCA,0.997874
1933-01-01T00:00:00Z,Cabezon_SCA,0.996993
1934-01-01T00:00:00Z,Cabezon_SCA,0.995889
1935-01-01T00:00:00Z,Cabezon_SCA,0.99473
1936-01-01T00:00:00Z,Cabezon_SCA,0.993301
1937-01-01T00:00:00Z,Cabezon_SCA,0.991455
1938-01-01T00:00:00Z,Cabezon_SCA,0.990552
1939-01-01T00:00:00Z,Cabezon_SCA,0.986938
1940-01-01T00:00:00Z,Cabezon_SCA,0.986268
1941-01-01T00:00:00Z,Cabezon_SCA,0.985813
1942-01-01T00:00:00Z,Cabezon_SCA,0.983788
1943-01-01T00:00:00Z,Cabezon_SCA,0.981992
1944-01-01T00:00:00Z,Cabezon_SCA,0.980355
1945-01-01T00:00:00Z,Cabezon_SCA,0.978844
1946-01-01T00:00:00Z,Cabezon_SCA,0.977538
1947-01-01T00:00:00Z,Cabezon_SCA,0.976395
1948-01-01T00:00:00Z,Cabezon_SCA,0.968609
1949-01-01T00:00:00Z,Cabezon_SCA,0.959835
1950-01-01T00:00:00Z,Cabezon_SCA,0.948105
1951-01-01T00:00:00Z,Cabezon_SCA,0.939683
1952-01-01T00:00:00Z,Cabezon_SCA,0.933712
1953-01-01T00:00:00Z,Cabezon_SCA,0.924932
1954-01-01T00:00:00Z,Cabezon_SCA,0.910237
1955-01-01T00:00:00Z,Cabezon_SCA,0.86967
1956-01-01T00:00:00Z,Cabezon_SCA,0.832454
1957-01-01T00:00:00Z,Cabezon_SCA,0.782187
1958-01-01T00:00:00Z,Cabezon_SCA,0.75145
1959-01-01T00:00:00Z,Cabezon_SCA,0.739694
1960-01-01T00:00:00Z,Cabezon_SCA,0.7534
1961-01-01T00:00:00Z,Cabezon_SCA,0.773325
1962-01-01T00:00:00Z,Cabezon_SCA,0.793354
1963-01-01T00:00:00Z,Cabezon_SCA,0.803928
1964-01-01T00:00:00Z,Cabezon_SCA,0.799794
1965-01-01T00:00:00Z,Cabezon_SCA,0.799724
1966-01-01T00:00:00Z,Cabezon_SCA,0.788812
1967-01-01T00:00:00Z,Cabezon_SCA,0.761547
1968-01-01T00:00:00Z,Cabezon_SCA,0.756672
1969-01-01T00:00:00Z,Cabezon_SCA,0.760757
1970-01-01T00:00:00Z,Cabezon_SCA,0.766708
1971-01-01T00:00:00Z,Cabezon_SCA,0.767904
1972-01-01T00:00:00Z,Cabezon_SCA,0.760552
1973-01-01T00:00:00Z,Cabezon_SCA,0.720393
1974-01-01T00:00:00Z,Cabezon_SCA,0.782736
1975-01-01T00:00:00Z,Cabezon_SCA,0.85333
1976-01-01T00:00:00Z,Cabezon_SCA,0.884661
1977-01-01T00:00:00Z,Cabezon_SCA,0.909942
1978-01-01T00:00:00Z,Cabezon_SCA,0.922684
1979-01-01T00:00:00Z,Cabezon_SCA,0.893785
1980-01-01T00:00:00Z,Cabezon_SCA,0.854365
1981-01-01T00:00:00Z,Cabezon_SCA,0.705927
1982-01-01T00:00:00Z,Cabezon_SCA,0.606247
1983-01-01T00:00:00Z,Cabezon_SCA,0.477417
1984-01-01T00:00:00Z,Cabezon_SCA,0.467309
1985-01-01T00:00:00Z,Cabezon_SCA,0.407413
1986-01-01T00:00:00Z,Cabezon_SCA,0.35711
1987-01-01T00:00:00Z,Cabezon_SCA,0.307481
1988-01-01T00:00:00Z,Cabezon_SCA,0.298465
1989-01-01T00:00:00Z,Cabezon_SCA,0.320252
1990-01-01T00:00:00Z,Cabezon_SCA,0.30667
1991-01-01T00:00:00Z,Cabezon_SCA,0.247867
1992-01-01T00:00:00Z,Cabezon_SCA,0.1983
1993-01-01T00:00:00Z,Cabezon_SCA,0.178326
1994-01-01T00:00:00Z,Cabezon_SCA,0.190753
1995-01-01T00:00:00Z,Cabezon_SCA,0.170719
1996-01-01T00:00:00Z,Cabezon_SCA,0.161216
1997-01-01T00:00:00Z,Cabezon_SCA,0.164683
1998-01-01T00:00:00Z,Cabezon_SCA,0.215289
1999-01-01T00:00:00Z,Cabezon_SCA,0.25021
2000-01-01T00:00:00Z,Cabezon_SCA,0.262509
2001-01-01T00:00:00Z,Cabezon_SCA,0.281578
2002-01-01T00:00:00Z,Cabezon_SCA,0.362265
2003-01-01T00:00:00Z,Cabezon_SCA,0.47361
2004-01-01T00:00:00Z,Cabezon_SCA,0.5523
2005-01-01T00:00:00Z,Cabezon_SCA,0.598025
2006-01-01T00:00:00Z,Cabezon_SCA,0.623701
2007-01-01T00:00:00Z,Cabezon_SCA,0.638272
2008-01-01T00:00:00Z,Cabezon_SCA,0.623806
2009-01-01T00:00:00Z,Cabezon_SCA,0.599528
2010-01-01T00:00:00Z,Cabezon_SCA,0.525872
2011-01-01T00:00:00Z,Cabezon_SCA,0.484797
1972-01-01T00:00:00Z,Cabezon_OR,1.0
1973-01-01T00:00:00Z,Cabezon_OR,0.931216
1974-01-01T00:00:00Z,Cabezon_OR,0.93084
1975-01-01T00:00:00Z,Cabezon_OR,0.928837
1976-01-01T00:00:00Z,Cabezon_OR,0.926244
1977-01-01T00:00:00Z,Cabezon_OR,0.914778
1978-01-01T00:00:00Z,Cabezon_OR,0.906858
1979-01-01T00:00:00Z,Cabezon_OR,0.882838
1980-01-01T00:00:00Z,Cabezon_OR,0.875868
1981-01-01T00:00:00Z,Cabezon_OR,0.876617
1982-01-01T00:00:00Z,Cabezon_OR,0.853539
1983-01-01T00:00:00Z,Cabezon_OR,0.845516
1984-01-01T00:00:00Z,Cabezon_OR,0.839575
1985-01-01T00:00:00Z,Cabezon_OR,0.833007
1986-01-01T00:00:00Z,Cabezon_OR,0.820367
1987-01-01T00:00:00Z,Cabezon_OR,0.77599
1988-01-01T00:00:00Z,Cabezon_OR,0.737605
1989-01-01T00:00:00Z,Cabezon_OR,0.685136
1990-01-01T00:00:00Z,Cabezon_OR,0.653284
1991-01-01T00:00:00Z,Cabezon_OR,0.63553
1992-01-01T00:00:00Z,Cabezon_OR,0.619072
1993-01-01T00:00:00Z,Cabezon_OR,0.597686
1994-01-01T00:00:00Z,Cabezon_OR,0.586304
1995-01-01T00:00:00Z,Cabezon_OR,0.577944
1996-01-01T00:00:00Z,Cabezon_OR,0.592866
1997-01-01T00:00:00Z,Cabezon_OR,0.617339
1998-01-01T00:00:00Z,Cabezon_OR,0.612767
1999-01-01T00:00:00Z,Cabezon_OR,0.601138
2000-01-01T00:00:00Z,Cabezon_OR,0.590179
2001-01-01T00:00:00Z,Cabezon_OR,0.584754
2002-01-01T00:00:00Z,Cabezon_OR,0.582081
2003-01-01T00:00:00Z,Cabezon_OR,0.597704
2004-01-01T00:00:00Z,Cabezon_OR,0.626204
2005-01-01T00:00:00Z,Cabezon_OR,0.621261
2006-01-01T00:00:00Z,Cabezon_OR,0.599836
2007-01-01T00:00:00Z,Cabezon_OR,0.574356
2008-01-01T00:00:00Z,Cabezon_OR,0.552404
2009-01-01T00:00:00Z,Cabezon_OR,0.523711
2010-01-01T00:00:00Z,Cabezon_OR,0.462708
2011-01-01T00:00:00Z,Cabezon_OR,0.416409
1916-01-01T00:00:00Z,Aurora rockfish,1.0
1917-01-01T00:00:00Z,Aurora rockfish,0.999985
1918-01-01T00:00:00Z,Aurora rockfish,0.999962
1919-01-01T00:00:00Z,Aurora rockfish,0.999936
1920-01-01T00:00:00Z,Aurora rockfish,0.999919
1921-01-01T00:00:00Z,Aurora rockfish,0.999902
1922-01-01T00:00:00Z,Aurora rockfish,0.999889
1923-01-01T00:00:00Z,Aurora rockfish,0.999881
1924-01-01T00:00:00Z,Aurora rockfish,0.999879
1925-01-01T00:00:00Z,Aurora rockfish,0.999892
1926-01-01T00:00:00Z,Aurora rockfish,0.999921
1927-01-01T00:00:00Z,Aurora rockfish,0.999965
1928-01-01T00:00:00Z,Aurora rockfish,1.00004
1929-01-01T00:00:00Z,Aurora rockfish,1.00014
1930-01-01T00:00:00Z,Aurora rockfish,1.00027
1931-01-01T00:00:00Z,Aurora rockfish,1.00043
1932-01-01T00:00:00Z,Aurora rockfish,1.00062
1933-01-01T00:00:00Z,Aurora rockfish,1.00084
1934-01-01T00:00:00Z,Aurora rockfish,1.00107
1935-01-01T00:00:00Z,Aurora rockfish,1.00133
1936-01-01T00:00:00Z,Aurora rockfish,1.00163
1937-01-01T00:00:00Z,Aurora rockfish,1.00195
1938-01-01T00:00:00Z,Aurora rockfish,1.00227
1939-01-01T00:00:00Z,Aurora rockfish,1.00258
1940-01-01T00:00:00Z,Aurora rockfish,1.00288
1941-01-01T00:00:00Z,Aurora rockfish,1.00319
1942-01-01T00:00:00Z,Aurora rockfish,1.00342
1943-01-01T00:00:00Z,Aurora rockfish,1.00377
1944-01-01T00:00:00Z,Aurora rockfish,1.00403
1945-01-01T00:00:00Z,Aurora rockfish,1.00418
1946-01-01T00:00:00Z,Aurora rockfish,1.00404
1947-01-01T00:00:00Z,Aurora rockfish,1.00403
1948-01-01T00:00:00Z,Aurora rockfish,1.00407
1949-01-01T00:00:00Z,Aurora rockfish,1.00418
1950-01-01T00:00:00Z,Aurora rockfish,1.00449
1951-01-01T00:00:00Z,Aurora rockfish,1.00474
1952-01-01T00:00:00Z,Aurora rockfish,1.00484
1953-01-01T00:00:00Z,Aurora rockfish,1.00496
1954-01-01T00:00:00Z,Aurora rockfish,1.00511
1955-01-01T00:00:00Z,Aurora rockfish,1.00563
1956-01-01T00:00:00Z,Aurora rockfish,1.00633
1957-01-01T00:00:00Z,Aurora rockfish,1.00704
1958-01-01T00:00:00Z,Aurora rockfish,1.00785
1959-01-01T00:00:00Z,Aurora rockfish,1.00853
1960-01-01T00:00:00Z,Aurora rockfish,1.00925
1961-01-01T00:00:00Z,Aurora rockfish,1.01032
1962-01-01T00:00:00Z,Aurora rockfish,1.01177
1963-01-01T00:00:00Z,Aurora rockfish,1.01346
1964-01-01T00:00:00Z,Aurora rockfish,1.0153
1965-01-01T00:00:00Z,Aurora rockfish,1.01747
1966-01-01T00:00:00Z,Aurora rockfish,1.01986
1967-01-01T00:00:00Z,Aurora rockfish,1.02232
1968-01-01T00:00:00Z,Aurora rockfish,1.02535
1969-01-01T00:00:00Z,Aurora rockfish,1.02864
1970-01-01T00:00:00Z,Aurora rockfish,1.03222
1971-01-01T00:00:00Z,Aurora rockfish,1.03585
1972-01-01T00:00:00Z,Aurora rockfish,1.03887
1973-01-01T00:00:00Z,Aurora rockfish,1.04179
1974-01-01T00:00:00Z,Aurora rockfish,1.04305
1975-01-01T00:00:00Z,Aurora rockfish,1.04523
1976-01-01T00:00:00Z,Aurora rockfish,1.04664
1977-01-01T00:00:00Z,Aurora rockfish,1.0474
1978-01-01T00:00:00Z,Aurora rockfish,1.04857
1979-01-01T00:00:00Z,Aurora rockfish,1.04997
1980-01-01T00:00:00Z,Aurora rockfish,1.04728
1981-01-01T00:00:00Z,Aurora rockfish,1.04535
1982-01-01T00:00:00Z,Aurora rockfish,1.04327
1983-01-01T00:00:00Z,Aurora rockfish,1.03323
1984-01-01T00:00:00Z,Aurora rockfish,1.00748
1985-01-01T00:00:00Z,Aurora rockfish,0.999639
1986-01-01T00:00:00Z,Aurora rockfish,0.985814
1987-01-01T00:00:00Z,Aurora rockfish,0.965195
1988-01-01T00:00:00Z,Aurora rockfish,0.954914
1989-01-01T00:00:00Z,Aurora rockfish,0.928534
1990-01-01T00:00:00Z,Aurora rockfish,0.90063
1991-01-01T00:00:00Z,Aurora rockfish,0.861783
1992-01-01T00:00:00Z,Aurora rockfish,0.848659
1993-01-01T00:00:00Z,Aurora rockfish,0.808424
1994-01-01T00:00:00Z,Aurora rockfish,0.780097
1995-01-01T00:00:00Z,Aurora rockfish,0.758778
1996-01-01T00:00:00Z,Aurora rockfish,0.742902
1997-01-01T00:00:00Z,Aurora rockfish,0.730334
1998-01-01T00:00:00Z,Aurora rockfish,0.718504
1999-01-01T00:00:00Z,Aurora rockfish,0.708949
2000-01-01T00:00:00Z,Aurora rockfish,0.70388
2001-01-01T00:00:00Z,Aurora rockfish,0.696274
2002-01-01T00:00:00Z,Aurora rockfish,0.690787
2003-01-01T00:00:00Z,Aurora rockfish,0.681842
2004-01-01T00:00:00Z,Aurora rockfish,0.670268
2005-01-01T00:00:00Z,Aurora rockfish,0.657803
2006-01-01T00:00:00Z,Aurora rockfish,0.651315
2007-01-01T00:00:00Z,Aurora rockfish,0.645277
2008-01-01T00:00:00Z,Aurora rockfish,0.639924
2009-01-01T00:00:00Z,Aurora rockfish,0.636499
2010-01-01T00:00:00Z,Aurora rockfish,0.631832
2011-01-01T00:00:00Z,Aurora rockfish,0.632174
2012-01-01T00:00:00Z,Aurora rockfish,0.635474
2013-01-01T00:00:00Z,Aurora rockfish,0.637201
1950-01-01T00:00:00Z,Blackgill rockfish,1.0
1951-01-01T00:00:00Z,Blackgill rockfish,0.99159664
1952-01-01T00:00:00Z,Blackgill rockfish,0.99159664
1953-01-01T00:00:00Z,Blackgill rockfish,0.99159664
1954-01-01T00:00:00Z,Blackgill rockfish,0.9831933
1955-01-01T00:00:00Z,Blackgill rockfish,0.9831933
1956-01-01T00:00:00Z,Blackgill rockfish,0.9831933
1957-01-01T00:00:00Z,Blackgill rockfish,0.9747899
1958-01-01T00:00:00Z,Blackgill rockfish,0.96638656
1959-01-01T00:00:00Z,Blackgill rockfish,0.96638656
1960-01-01T00:00:00Z,Blackgill rockfish,0.9579832
1961-01-01T00:00:00Z,Blackgill rockfish,0.94957983
1962-01-01T00:00:00Z,Blackgill rockfish,0.94957983
1963-01-01T00:00:00Z,Blackgill rockfish,0.9411765
1964-01-01T00:00:00Z,Blackgill rockfish,0.9411765
1965-01-01T00:00:00Z,Blackgill rockfish,0.9327731
1966-01-01T00:00:00Z,Blackgill rockfish,0.9327731
1967-01-01T00:00:00Z,Blackgill rockfish,0.9159664
1968-01-01T00:00:00Z,Blackgill rockfish,0.8907563
1969-01-01T00:00:00Z,Blackgill rockfish,0.88235295
1970-01-01T00:00:00Z,Blackgill rockfish,0.8655462
1971-01-01T00:00:00Z,Blackgill rockfish,0.85714287
1972-01-01T00:00:00Z,Blackgill rockfish,0.84033614
1973-01-01T00:00:00Z,Blackgill rockfish,0.811479
1974-01-01T00:00:00Z,Blackgill rockfish,0.77923614
1975-01-01T00:00:00Z,Blackgill rockfish,0.74585545
1976-01-01T00:00:00Z,Blackgill rockfish,0.72043276
1977-01-01T00:00:00Z,Blackgill rockfish,0.69485795
1978-01-01T00:00:00Z,Blackgill rockfish,0.67222434
1979-01-01T00:00:00Z,Blackgill rockfish,0.6403336
1980-01-01T00:00:00Z,Blackgill rockfish,0.60501933
1981-01-01T00:00:00Z,Blackgill rockfish,0.56479245
1982-01-01T00:00:00Z,Blackgill rockfish,0.53231347
1983-01-01T00:00:00Z,Blackgill rockfish,0.48403615
1984-01-01T00:00:00Z,Blackgill rockfish,0.44720253
1985-01-01T00:00:00Z,Blackgill rockfish,0.43417057
1986-01-01T00:00:00Z,Blackgill rockfish,0.40844873
1987-01-01T00:00:00Z,Blackgill rockfish,0.35152268
1988-01-01T00:00:00Z,Blackgill rockfish,0.30444455
1989-01-01T00:00:00Z,Blackgill rockfish,0.2532017
1990-01-01T00:00:00Z,Blackgill rockfish,0.23681009
1991-01-01T00:00:00Z,Blackgill rockfish,0.21530084
1992-01-01T00:00:00Z,Blackgill rockfish,0.2056521
1993-01-01T00:00:00Z,Blackgill rockfish,0.18273698
1994-01-01T00:00:00Z,Blackgill rockfish,0.17917983
1995-01-01T00:00:00Z,Blackgill rockfish,0.17710169
1996-01-01T00:00:00Z,Blackgill rockfish,0.17649832
1997-01-01T00:00:00Z,Blackgill rockfish,0.1755748
1998-01-01T00:00:00Z,Blackgill rockfish,0.17867227
1999-01-01T00:00:00Z,Blackgill rockfish,0.18345547
2000-01-01T00:00:00Z,Blackgill rockfish,0.1959168
2001-01-01T00:00:00Z,Blackgill rockfish,0.2071437
2002-01-01T00:00:00Z,Blackgill rockfish,0.21670084
2003-01-01T00:00:00Z,Blackgill rockfish,0.22552101
2004-01-01T00:00:00Z,Blackgill rockfish,0.23207732
2005-01-01T00:00:00Z,Blackgill rockfish,0.24040756
2006-01-01T00:00:00Z,Blackgill rockfish,0.2514983
2007-01-01T00:00:00Z,Blackgill rockfish,0.26222184
