time,flow_anomaly_7_day_min,Seup,Selo,location
2011-01-01T00:00:00Z,0.78105927,1.1310786,0.43072754,Sacramento Winter
2012-01-01T00:00:00Z,-0.013621834,0.33639807,-0.36395645,Sacramento Winter
2013-01-01T00:00:00Z,-0.23749448,0.11252522,-0.5878267,Sacramento Winter
2014-01-01T00:00:00Z,-1.091136,-0.7411149,-1.4414704,Sacramento Winter
2015-01-01T00:00:00Z,-1.1105917,-0.7605711,-1.4609252,Sacramento Winter
2016-01-01T00:00:00Z,-0.80164015,-0.4516201,-1.1519731,Sacramento Winter
2017-01-01T00:00:00Z,0.4792831,0.8293028,0.1289516,Sacramento Winter
2018-01-01T00:00:00Z,-0.35140774,-0.001388266,-0.7017398,Sacramento Winter
1981-01-01T00:00:00Z,-0.58818084,-0.23076725,-0.9457636,Mid-Columbia Spring
1982-01-01T00:00:00Z,0.36851057,0.7268665,0.010403731,Mid-Columbia Spring
1983-01-01T00:00:00Z,0.93031734,1.2884486,0.5722898,Mid-Columbia Spring
1984-01-01T00:00:00Z,0.8269191,1.1847569,0.46905223,Mid-Columbia Spring
1985-01-01T00:00:00Z,0.07921525,0.43653214,-0.27833098,Mid-Columbia Spring
1986-01-01T00:00:00Z,-0.06395196,0.29344687,-0.42148528,Mid-Columbia Spring
1987-01-01T00:00:00Z,-0.4822764,-0.1250337,-0.8398902,Mid-Columbia Spring
1988-01-01T00:00:00Z,-0.66849345,-0.31123716,-1.0261222,Mid-Columbia Spring
1989-01-01T00:00:00Z,-0.2659111,0.091505915,-0.62345195,Mid-Columbia Spring
1990-01-01T00:00:00Z,-0.39798808,-0.040677365,-0.7555373,Mid-Columbia Spring
1991-01-01T00:00:00Z,-0.0838391,0.2735186,-0.44139907,Mid-Columbia Spring
1992-01-01T00:00:00Z,-0.73348993,-0.37617588,-1.0910313,Mid-Columbia Spring
1993-01-01T00:00:00Z,-0.48857066,-0.13099779,-0.8461148,Mid-Columbia Spring
1994-01-01T00:00:00Z,-1.1871877,-0.8296307,-1.5447153,Mid-Columbia Spring
1995-01-01T00:00:00Z,-0.7209123,-0.3634006,-1.0784426,Mid-Columbia Spring
1996-01-01T00:00:00Z,0.3194238,0.6767315,-0.03815954,Mid-Columbia Spring
1997-01-01T00:00:00Z,0.9270253,1.2842485,0.56932276,Mid-Columbia Spring
1998-01-01T00:00:00Z,0.66101366,1.0182554,0.30329445,Mid-Columbia Spring
1999-01-01T00:00:00Z,0.7987277,1.1564323,0.44066492,Mid-Columbia Spring
2000-01-01T00:00:00Z,0.71333987,1.0706866,0.35555476,Mid-Columbia Spring
2001-01-01T00:00:00Z,-0.539064,-0.18173395,-0.89659864,Mid-Columbia Spring
2002-01-01T00:00:00Z,-0.54857653,-0.19127756,-0.9062052,Mid-Columbia Spring
2003-01-01T00:00:00Z,-0.36690074,-0.009653297,-0.7245284,Mid-Columbia Spring
2004-01-01T00:00:00Z,-0.08086538,0.27639443,-0.43856245,Mid-Columbia Spring
2005-01-01T00:00:00Z,-0.686825,-0.3295442,-1.0443912,Mid-Columbia Spring
2006-01-01T00:00:00Z,-0.19235171,0.16490875,-0.5499505,Mid-Columbia Spring
2007-01-01T00:00:00Z,-0.24655123,0.11085094,-0.6046657,Mid-Columbia Spring
2008-01-01T00:00:00Z,0.27556154,0.63284075,-0.08235918,Mid-Columbia Spring
2009-01-01T00:00:00Z,0.35986608,0.7171633,0.002093983,Mid-Columbia Spring
2010-01-01T00:00:00Z,0.26807883,0.62574226,-0.09015807,Mid-Columbia Spring
2011-01-01T00:00:00Z,0.7668932,1.1241279,0.4092345,Mid-Columbia Spring
2012-01-01T00:00:00Z,0.7880238,1.145355,0.42999643,Mid-Columbia Spring
2013-01-01T00:00:00Z,0.43637598,0.7937049,0.078609556,Mid-Columbia Spring
2014-01-01T00:00:00Z,0.39434966,0.7515903,0.03673399,Mid-Columbia Spring
2015-01-01T00:00:00Z,-0.32816058,0.029331297,-0.6862503,Mid-Columbia Spring
2016-01-01T00:00:00Z,-0.4601811,-0.102878876,-0.8179078,Mid-Columbia Spring
2017-01-01T00:00:00Z,0.111973315,0.46922722,-0.24567457,Mid-Columbia Spring
2018-01-01T00:00:00Z,0.09168482,0.45871535,-0.27585772,Mid-Columbia Spring
1981-01-01T00:00:00Z,-0.7128892,-0.29677752,-1.1293914,Upper Klamath Trinity River
1982-01-01T00:00:00Z,0.60581356,1.0219599,0.18932308,Upper Klamath Trinity River
1983-01-01T00:00:00Z,1.5187116,1.9348835,1.102196,Upper Klamath Trinity River
1984-01-01T00:00:00Z,0.78167737,1.1979382,0.36509943,Upper Klamath Trinity River
1985-01-01T00:00:00Z,-0.1172028,0.2989612,-0.5337105,Upper Klamath Trinity River
1986-01-01T00:00:00Z,-0.09362587,0.3224871,-0.51011455,Upper Klamath Trinity River
1987-01-01T00:00:00Z,-0.65535575,-0.23922117,-1.0719155,Upper Klamath Trinity River
1988-01-01T00:00:00Z,-0.8750145,-0.4589013,-1.2915064,Upper Klamath Trinity River
1989-01-01T00:00:00Z,-0.76764584,-0.35149407,-1.1841359,Upper Klamath Trinity River
1990-01-01T00:00:00Z,-0.532602,-0.1164394,-0.9490887,Upper Klamath Trinity River
1991-01-01T00:00:00Z,-0.9132602,-0.49714997,-1.3297364,Upper Klamath Trinity River
1992-01-01T00:00:00Z,-1.3804792,-0.9643555,-1.7969823,Upper Klamath Trinity River
1993-01-01T00:00:00Z,-0.10038756,0.31572735,-0.5169001,Upper Klamath Trinity River
1994-01-01T00:00:00Z,-0.77754354,-0.36142495,-1.19404,Upper Klamath Trinity River
1995-01-01T00:00:00Z,-0.38292864,0.033222992,-0.799508,Upper Klamath Trinity River
1996-01-01T00:00:00Z,0.8449479,1.2610813,0.42847478,Upper Klamath Trinity River
1997-01-01T00:00:00Z,0.75362146,1.169836,0.33709046,Upper Klamath Trinity River
1998-01-01T00:00:00Z,1.698268,2.114387,1.2817496,Upper Klamath Trinity River
1999-01-01T00:00:00Z,1.3868514,1.8029609,0.97037685,Upper Klamath Trinity River
2000-01-01T00:00:00Z,0.3498997,0.7660069,-0.0665784,Upper Klamath Trinity River
